Index,Timestamp,Settlement period,HGH,LGH,Cooling,Electrical,Ambient temperature,Gas price,Import electricity price,Export electricity price
1,01/01/2018 00:00,1,18.7,8.36,0.79,7.11,4.9,15,29.6,26.64
2,01/01/2018 00:30,2,17.8,8.17,0.77,7.15,4.9,15,48.14,38.51
3,01/01/2018 01:00,3,21.2,8.21,0.77,7.03,4.9,15,49.02,39.22
4,01/01/2018 01:30,4,20.14,8.18,0.79,7.02,4.9,15,46,36.8
5,01/01/2018 02:00,5,20.98,7.71,0.78,7.02,4.9,15,48.5,43.65
6,01/01/2018 02:30,6,21.34,8.38,0.77,7.05,4.9,15,48.5,33.95
7,01/01/2018 03:00,7,25.54,8.49,0.79,7.09,4.8,15,59,41.3
8,01/01/2018 03:30,8,24.88,8.46,0.75,7.03,4.8,15,49.94,44.95
9,01/01/2018 04:00,9,26.1,8.7,0.73,7.05,4.7,15,54.24,37.97
10,01/01/2018 04:30,10,24.96,8.63,0.77,7.1,4.7,15,48.5,38.8
11,01/01/2018 05:00,11,29.48,8.65,0.76,7.13,4.5,15,41.93,37.74
12,01/01/2018 05:30,12,30,8.84,0.76,7.24,4.5,15,30.31,27.28
13,01/01/2018 06:00,13,32.26,9.22,0.77,7.28,4.7,15,30.07,21.05
14,01/01/2018 06:30,14,30.56,9.29,0.82,7.57,4.7,15,30.07,21.05
15,01/01/2018 07:00,15,36.3,9.89,0.82,7.55,4.6,15,30.2,27.18
16,01/01/2018 07:30,16,36.14,9.77,0.83,7.89,4.6,15,30.2,21.14
17,01/01/2018 08:00,17,37.5,9.83,0.82,8.04,4.5,15,29.6,23.68
18,01/01/2018 08:30,18,37.46,9.97,0.84,8.27,4.5,15,30.2,21.14
19,01/01/2018 09:00,19,39.46,10.46,0.8,8.23,5.4,15,30.31,21.22
20,01/01/2018 09:30,20,39.54,10.75,0.86,8.28,5.4,15,31.25,25
21,01/01/2018 10:00,21,35.46,10.49,0.79,8.32,6.4,15,46,36.8
22,01/01/2018 10:30,22,40.6,10.58,0.68,8.4,6.4,15,46,36.8
23,01/01/2018 11:00,23,40.68,9.84,0.75,8.47,7.2,15,31.25,21.88
24,01/01/2018 11:30,24,42.18,10.37,0.83,8.46,7.2,15,47.91,43.12
25,01/01/2018 12:00,25,39.4,10.24,0.91,8.49,7.5,15,48,33.6
26,01/01/2018 12:30,26,38.72,9.65,0.81,8.47,7.5,15,48.6,43.74
27,01/01/2018 13:00,27,37.82,9.81,0.99,8.47,7.5,15,48,33.6
28,01/01/2018 13:30,28,40.48,10.11,1.01,8.47,7.5,15,47.46,37.97
29,01/01/2018 14:00,29,38.14,10.85,0.92,8.29,7.6,15,31.25,21.88
30,01/01/2018 14:30,30,39.2,10.32,0.97,8.45,7.6,15,30.2,24.16
31,01/01/2018 15:00,31,37.14,9.9,0.98,8.47,8.6,15,30.2,21.14
32,01/01/2018 15:30,32,37.24,11.14,0.96,8.42,8.6,15,30.2,27.18
33,01/01/2018 16:00,33,37.6,10.28,0.94,8.52,9.8,15,30.2,27.18
34,01/01/2018 16:30,34,37.8,11.2,0.95,8.58,9.8,15,29.6,20.72
35,01/01/2018 17:00,35,35.68,9.53,0.96,8.51,10.5,15,30.01,27.01
36,01/01/2018 17:30,36,34.48,10.41,0.96,8.36,10.5,15,29.6,20.72
37,01/01/2018 18:00,37,31.3,9.04,0.94,8.17,10.9,15,29.95,20.97
38,01/01/2018 18:30,38,28.8,9.8,0.99,7.88,10.9,15,29.6,20.72
39,01/01/2018 19:00,39,20.22,8.83,0.98,7.77,11.2,15,30.2,24.16
40,01/01/2018 19:30,40,17.76,9.14,0.94,7.71,11.2,15,48,43.2
41,01/01/2018 20:00,41,16.88,8.84,0.99,7.69,11.3,15,30.2,24.16
42,01/01/2018 20:30,42,16.86,8.71,0.98,7.59,11.3,15,31.87,25.5
43,01/01/2018 21:00,43,18.32,8.95,0.98,7.51,11.1,15,39.99,35.99
44,01/01/2018 21:30,44,18,9.16,0.99,7.45,11.1,15,30.69,27.62
45,01/01/2018 22:00,45,17.52,8.84,0.98,7.34,10.8,15,30.2,21.14
46,01/01/2018 22:30,46,16.48,9.19,0.94,7.26,10.8,15,29.6,20.72
47,01/01/2018 23:00,47,17.02,8.7,0.92,7.22,10.6,15,39.28,31.42
48,01/01/2018 23:30,48,16.26,9.2,0.92,7.15,10.6,15,30.14,21.1
49,02/01/2018 00:00,1,16.14,8.61,0.88,7.06,10.3,15,29.6,26.64
50,02/01/2018 00:30,2,15.66,8.86,0.88,7.12,10.3,15,29.6,23.68
51,02/01/2018 01:00,3,20.26,9.38,0.87,7.07,8.1,15,30.2,21.14
52,02/01/2018 01:30,4,17.78,9.05,0.84,7,8.1,15,29.6,26.64
53,02/01/2018 02:00,5,19.18,9.72,0.84,7.06,7.4,15,29.6,20.72
54,02/01/2018 02:30,6,20.3,9.48,0.84,7.06,7.4,15,29.6,20.72
55,02/01/2018 03:00,7,23.94,10.27,0.84,7.07,7,15,29.73,20.81
56,02/01/2018 03:30,8,25.36,10.97,0.8,6.98,7,15,24.46,22.01
57,02/01/2018 04:00,9,23.48,10.1,0.82,7.08,6.9,15,13,11.7
58,02/01/2018 04:30,10,25.14,10.42,0.83,7.15,6.9,15,13,10.4
59,02/01/2018 05:00,11,27.78,10.24,0.79,7.11,7.1,15,21.89,15.32
60,02/01/2018 05:30,12,30.08,10.17,0.83,7.31,7.1,15,29.6,26.64
61,02/01/2018 06:00,13,30.48,9.45,0.84,7.35,7.3,15,13,10.4
62,02/01/2018 06:30,14,31.68,10.83,0.88,7.91,7.3,15,13,11.7
63,02/01/2018 07:00,15,35.36,10.24,0.89,8.12,7.2,15,13,9.1
64,02/01/2018 07:30,16,35.36,11.03,0.9,9.11,7.2,15,13,9.1
65,02/01/2018 08:00,17,36.96,11.25,0.9,9.86,6.7,15,24.48,19.58
66,02/01/2018 08:30,18,37.2,12.13,0.91,10.72,6.7,15,24.13,19.3
67,02/01/2018 09:00,19,37.74,12.41,0.92,11.22,6.5,15,25.02,20.02
68,02/01/2018 09:30,20,39.26,12.31,0.92,11.63,6.5,15,25,22.5
69,02/01/2018 10:00,21,37.68,11.88,0.96,11.93,6.4,15,27.49,19.24
70,02/01/2018 10:30,22,37.62,11.7,0.95,12.14,6.4,15,29.6,26.64
71,02/01/2018 11:00,23,36.48,11.63,0.95,12.03,7.1,15,28.2,19.74
72,02/01/2018 11:30,24,36.72,11.29,1,12.21,7.1,15,27.6,19.32
73,02/01/2018 12:00,25,36.94,11.07,1.01,12.16,7.6,15,30.09,21.06
74,02/01/2018 12:30,26,34.48,10.77,1.04,12.13,7.6,15,29.6,26.64
75,02/01/2018 13:00,27,33.2,10.15,1.04,12.04,7.9,15,29.6,26.64
76,02/01/2018 13:30,28,34.58,10.66,1.04,12.07,7.9,15,45.45,40.91
77,02/01/2018 14:00,29,34.6,10.68,1.05,12.11,7.6,15,44.89,40.4
78,02/01/2018 14:30,30,31.86,10.65,1.05,11.89,7.6,15,32.2,28.98
79,02/01/2018 15:00,31,34.3,10.43,1.05,12.07,7.1,15,44.89,31.42
80,02/01/2018 15:30,32,35.62,10.34,1.06,11.9,7.1,15,29.91,20.94
81,02/01/2018 16:00,33,35.52,10.94,1.05,11.87,6.6,15,48.72,34.1
82,02/01/2018 16:30,34,35.78,10.81,1.04,11.68,6.6,15,51.72,46.55
83,02/01/2018 17:00,35,35.78,11,1.05,11.37,6.4,15,71.41,64.27
84,02/01/2018 17:30,36,34.78,10.95,1.02,10.66,6.4,15,80.59,72.53
85,02/01/2018 18:00,37,32.76,10.73,1.01,10.21,6.3,15,71.72,50.2
86,02/01/2018 18:30,38,30.64,10.71,1,9.56,6.3,15,52.92,47.63
87,02/01/2018 19:00,39,20.22,10.69,1,9.41,6.1,15,58.16,40.71
88,02/01/2018 19:30,40,17.46,10.33,0.96,9.22,6.1,15,32.2,28.98
89,02/01/2018 20:00,41,17.74,11.28,0.96,8.82,6.3,15,29,26.1
90,02/01/2018 20:30,42,18.26,11.4,0.94,8.44,6.3,15,27.61,24.85
91,02/01/2018 21:00,43,16.08,10.97,0.92,8.21,6.7,15,27.5,22
92,02/01/2018 21:30,44,18.44,11.1,0.94,8.1,6.7,15,27.5,19.25
93,02/01/2018 22:00,45,18.84,10.39,0.94,8.06,7.1,15,27.16,21.73
94,02/01/2018 22:30,46,17.26,10,0.89,7.83,7.1,15,26.55,18.59
95,02/01/2018 23:00,47,16,9.93,0.93,8.3,7.9,15,28,25.2
96,02/01/2018 23:30,48,17.56,9.64,0.85,7.01,7.9,15,27.11,21.69
97,03/01/2018 00:00,1,16,9.82,0.87,7.58,8.7,15,28,22.4
98,03/01/2018 00:30,2,16.3,9.87,0.86,7.64,8.7,15,30.48,27.43
99,03/01/2018 01:00,3,20.46,8.83,0.87,7.58,9.1,15,32.2,28.98
100,03/01/2018 01:30,4,18.26,8.96,0.88,7.54,9.1,15,37.33,33.6
101,03/01/2018 02:00,5,18.82,9.02,0.89,7.52,10,15,32.2,22.54
102,03/01/2018 02:30,6,18.34,8.96,0.91,7.6,10,15,31.6,25.28
103,03/01/2018 03:00,7,21.94,9.38,0.9,7.54,9.2,15,30.94,21.66
104,03/01/2018 03:30,8,19.64,8.83,0.9,7.57,9.2,15,27.68,24.91
105,03/01/2018 04:00,9,21.82,9.19,0.9,7.49,8.1,15,21.69,17.35
106,03/01/2018 04:30,10,23.3,8.21,0.89,7.56,8.1,15,13,9.1
107,03/01/2018 05:00,11,28.62,8.69,0.91,7.57,7.6,15,25,20
108,03/01/2018 05:30,12,27.1,8.01,0.91,7.8,7.6,15,13.03,11.73
109,03/01/2018 06:00,13,29.42,8.5,0.92,7.94,7.4,15,19,15.2
110,03/01/2018 06:30,14,30.14,8.54,0.94,8.43,7.4,15,19,15.2
111,03/01/2018 07:00,15,34.28,8.45,0.94,8.77,7.4,15,19,15.2
112,03/01/2018 07:30,16,33.72,9.18,0.97,9.49,7.4,15,13,10.4
113,03/01/2018 08:00,17,35.4,8.98,0.95,10.06,7.6,15,13,9.1
114,03/01/2018 08:30,18,35.68,10.12,0.97,10.86,7.6,15,13,9.1
115,03/01/2018 09:00,19,37.74,10.86,1,11.5,8.1,15,-35,-24.5
116,03/01/2018 09:30,20,36.58,10.48,1.01,11.94,8.1,15,30.63,24.5
117,03/01/2018 10:00,21,38.06,10.59,1.01,11.92,8.3,15,40.89,32.71
118,03/01/2018 10:30,22,36.42,10.92,1.03,12.09,8.3,15,44.01,30.81
119,03/01/2018 11:00,23,34.32,10.8,1.05,12.2,8.2,15,40.89,28.62
120,03/01/2018 11:30,24,34.26,11.06,1.13,12.2,8.2,15,40.89,28.62
121,03/01/2018 12:00,25,34.74,11.37,1.27,12.13,8.3,15,40.89,32.71
122,03/01/2018 12:30,26,35.22,11.1,1.07,12.23,8.3,15,44,39.6
123,03/01/2018 13:00,27,34.78,10.99,1.06,12.19,8.3,15,44,30.8
124,03/01/2018 13:30,28,36.6,11.31,1.05,12.14,8.3,15,41.08,32.86
125,03/01/2018 14:00,29,32.5,10.78,1.11,11.84,8.1,15,42.65,34.12
126,03/01/2018 14:30,30,34.24,11.45,1.07,12.12,8.1,15,44.6,31.22
127,03/01/2018 15:00,31,35.98,11.42,1.05,12.03,7.6,15,44,39.6
128,03/01/2018 15:30,32,37.6,11.62,1,11.85,7.6,15,31.6,25.28
129,03/01/2018 16:00,33,38.3,12.03,1.02,11.79,7.1,15,31.6,28.44
130,03/01/2018 16:30,34,36.36,11.84,1,11.48,7.1,15,31.6,25.28
131,03/01/2018 17:00,35,37.6,11.99,0.98,11.09,6.9,15,53.91,48.52
132,03/01/2018 17:30,36,35.4,11.72,0.98,10.64,6.9,15,54.4,38.08
133,03/01/2018 18:00,37,32.5,11.4,0.97,10.14,6.7,15,49.24,34.47
134,03/01/2018 18:30,38,31.06,11.04,0.95,9.48,6.7,15,50.25,40.2
135,03/01/2018 19:00,39,20.68,10.49,0.91,9.06,6.4,15,47.46,37.97
136,03/01/2018 19:30,40,17.34,10.35,0.91,8.59,6.4,15,47.3,37.84
137,03/01/2018 20:00,41,18.42,10.39,0.91,8.37,6.7,15,46,41.4
138,03/01/2018 20:30,42,17.94,9.74,0.9,8.17,6.7,15,45.04,31.53
139,03/01/2018 21:00,43,17.34,10.41,0.89,7.99,7.4,15,44,35.2
140,03/01/2018 21:30,44,17.44,10.54,0.91,7.86,7.4,15,44,30.8
141,03/01/2018 22:00,45,17.94,10.96,0.9,7.78,7.2,15,44,35.2
142,03/01/2018 22:30,46,16.4,9.77,0.87,7.59,7.2,15,32.94,23.06
143,03/01/2018 23:00,47,16.76,9.97,0.86,7.55,7.2,15,32.94,23.06
144,03/01/2018 23:30,48,16.96,10.09,0.85,7.51,7.2,15,20.2,18.18
145,04/01/2018 00:00,1,16.48,10.2,0.86,7.43,7,15,14.6,10.22
146,04/01/2018 00:30,2,15.78,10.48,0.85,7.3,7,15,31.6,25.28
147,04/01/2018 01:00,3,17.04,10.29,0.84,7.34,5.7,15,31.6,22.12
148,04/01/2018 01:30,4,15.98,10.01,0.8,7.28,5.7,15,31.71,28.54
149,04/01/2018 02:00,5,15.84,10.35,0.8,7.22,5.6,15,32.67,22.87
150,04/01/2018 02:30,6,15.74,9.99,0.82,7.31,5.6,15,26.83,24.15
151,04/01/2018 03:00,7,15.74,9.53,0.81,7.31,5.5,15,31,21.7
152,04/01/2018 03:30,8,15.7,9.93,0.79,7.24,5.5,15,30.2,21.14
153,04/01/2018 04:00,9,15.84,9.41,0.78,7.25,5,15,30.2,21.14
154,04/01/2018 04:30,10,15.7,10.36,0.79,7.27,5,15,30.2,27.18
155,04/01/2018 05:00,11,16.14,9.06,0.77,7.28,4.4,15,30.2,21.14
156,04/01/2018 05:30,12,16.04,9.48,0.78,7.3,4.4,15,13,11.7
157,04/01/2018 06:00,13,16.3,10.08,0.8,7.33,4.5,15,13,10.4
158,04/01/2018 06:30,14,17.12,9.95,0.83,7.61,4.5,15,32.94,26.35
159,04/01/2018 07:00,15,19.1,10.79,0.83,7.58,4.4,15,15,13.5
160,04/01/2018 07:30,16,18.8,10.24,0.87,7.98,4.4,15,27.02,21.62
161,04/01/2018 08:00,17,19.86,11.08,0.86,8.13,4.5,15,27.5,19.25
162,04/01/2018 08:30,18,19.36,11.41,0.87,8.17,4.5,15,32.43,22.7
163,04/01/2018 09:00,19,20.38,10.36,0.87,8.21,4.9,15,34.19,23.93
164,04/01/2018 09:30,20,19.76,11.56,0.86,8.42,4.9,15,27.5,19.25
165,04/01/2018 10:00,21,19.8,10.8,0.88,8.49,5.6,15,31.18,21.83
166,04/01/2018 10:30,22,20.38,10.91,0.86,8.71,5.6,15,31.78,22.25
167,04/01/2018 11:00,23,19.48,11.64,0.88,8.86,5.8,15,24,16.8
168,04/01/2018 11:30,24,19.4,10.62,0.85,8.9,5.8,15,31.6,28.44
169,04/01/2018 12:00,25,19.46,11.29,0.85,8.82,7.1,15,32.2,22.54
170,04/01/2018 12:30,26,19.78,11.98,0.87,8.83,7.1,15,32.2,22.54
171,04/01/2018 13:00,27,18.78,10.44,0.87,8.96,8.1,15,33.23,26.58
172,04/01/2018 13:30,28,19.06,11.5,0.85,8.88,8.1,15,40,32
173,04/01/2018 14:00,29,19.22,11.53,0.87,8.87,7.6,15,32.94,23.06
174,04/01/2018 14:30,30,19.36,10.36,0.88,8.92,7.6,15,54.85,43.88
175,04/01/2018 15:00,31,19.62,11.25,0.87,9.01,7.3,15,36.14,32.53
176,04/01/2018 15:30,32,18.46,11.4,0.86,8.82,7.3,15,30.1,21.07
177,04/01/2018 16:00,33,19.42,10.51,0.88,9.04,6.8,15,32.26,29.03
178,04/01/2018 16:30,34,19.06,11.92,0.85,8.98,6.8,15,32.2,22.54
179,04/01/2018 17:00,35,19.52,11.11,0.86,8.93,6.1,15,27.16,19.01
180,04/01/2018 17:30,36,19.98,11.24,0.86,8.58,6.1,15,25.89,23.3
181,04/01/2018 18:00,37,18.94,11.8,0.85,8.44,5.1,15,30.15,21.11
182,04/01/2018 18:30,38,18.24,9.84,0.84,8.12,5.1,15,30.94,27.85
183,04/01/2018 19:00,39,17.04,10.78,0.85,7.96,4.3,15,43.8,35.04
184,04/01/2018 19:30,40,16.28,9.37,0.83,7.93,4.3,15,44.43,39.99
185,04/01/2018 20:00,41,17.18,10.31,0.83,7.9,3.8,15,43.8,39.42
186,04/01/2018 20:30,42,17.54,9.24,0.77,7.71,3.8,15,32.2,22.54
187,04/01/2018 21:00,43,17.32,9.2,0.77,7.73,3.7,15,41.15,28.81
188,04/01/2018 21:30,44,16.68,9.42,0.77,7.74,3.7,15,31.76,22.23
189,04/01/2018 22:00,45,16.54,9.42,0.77,7.69,3.6,15,31.15,24.92
190,04/01/2018 22:30,46,17.44,9.53,0.74,7.52,3.6,15,30.53,24.42
191,04/01/2018 23:00,47,16.7,9.38,0.73,7.53,3.8,15,41.15,37.04
192,04/01/2018 23:30,48,18,8.91,0.73,7.42,3.8,15,30.94,21.66
193,05/01/2018 00:00,1,17.46,8.94,0.76,7.39,4,15,30.94,24.75
194,05/01/2018 00:30,2,16.34,8.81,0.71,7.38,4,15,31.6,28.44
195,05/01/2018 01:00,3,17.94,9.37,0.72,7.17,1.1,15,41.15,37.04
196,05/01/2018 01:30,4,16.52,9.57,0.72,7.26,1.1,15,41.15,37.04
197,05/01/2018 02:00,5,17.64,9.63,0.72,7.31,1.9,15,41.15,28.81
198,05/01/2018 02:30,6,16.88,9.74,0.7,7.29,1.9,15,32.2,28.98
199,05/01/2018 03:00,7,16.48,9.85,0.7,7.27,2.1,15,32.2,28.98
200,05/01/2018 03:30,8,16.82,10.01,0.72,7.25,2.1,15,31.29,25.03
201,05/01/2018 04:00,9,16.72,10.09,0.72,7.28,2.3,15,30.94,24.75
202,05/01/2018 04:30,10,17.28,10.25,0.71,7.29,2.3,15,30.94,24.75
203,05/01/2018 05:00,11,17.46,10.31,0.69,7.27,2.2,15,30.4,24.32
204,05/01/2018 05:30,12,16.6,10.12,0.7,7.3,2.2,15,30.2,21.14
205,05/01/2018 06:00,13,18.8,10.45,0.69,7.37,2.1,15,26.05,20.84
206,05/01/2018 06:30,14,17.48,10.22,0.73,7.7,2.1,15,30.2,27.18
207,05/01/2018 07:00,15,19.8,10.68,0.71,7.75,2,15,30.2,24.16
208,05/01/2018 07:30,16,20.08,10.68,0.74,7.87,2,15,35.86,25.1
209,05/01/2018 08:00,17,20.3,10.98,0.75,7.86,1.7,15,44.05,30.84
210,05/01/2018 08:30,18,20.76,10.93,0.76,7.98,1.7,15,31.77,28.59
211,05/01/2018 09:00,19,20.44,10.58,0.78,8.06,1.9,15,44.05,35.24
212,05/01/2018 09:30,20,19.76,11.02,0.74,8.17,1.9,15,45.03,31.52
213,05/01/2018 10:00,21,20.56,11.34,0.72,8.35,3,15,45.03,40.53
214,05/01/2018 10:30,22,20.46,11.05,0.69,8.41,3,15,45.03,31.52
215,05/01/2018 11:00,23,19.3,11.23,0.56,8.46,4,15,31.6,25.28
216,05/01/2018 11:30,24,20.86,11.58,0.66,8.6,4,15,47.5,42.75
217,05/01/2018 12:00,25,20.3,11.01,0.69,8.65,4.5,15,47.5,42.75
218,05/01/2018 12:30,26,19.5,10.91,0.7,8.58,4.5,15,47.5,38
219,05/01/2018 13:00,27,19.34,11.24,0.75,8.7,4.5,15,47.5,38
220,05/01/2018 13:30,28,19.72,11.35,0.71,8.59,4.5,15,47.5,38
221,05/01/2018 14:00,29,19.02,11.04,0.76,8.6,4.6,15,47.5,42.75
222,05/01/2018 14:30,30,19.16,10.86,0.76,8.63,4.6,15,47.5,38
223,05/01/2018 15:00,31,17.9,10.57,0.8,8.73,4.4,15,42.63,38.37
224,05/01/2018 15:30,32,19.32,10.74,0.82,8.77,4.4,15,44,30.8
225,05/01/2018 16:00,33,19.42,10.95,0.79,8.79,4.7,15,47.5,33.25
226,05/01/2018 16:30,34,20.5,11.34,0.79,8.79,4.7,15,71,56.8
227,05/01/2018 17:00,35,19.74,11.25,0.8,8.85,5.7,15,71,56.8
228,05/01/2018 17:30,36,19.5,11,0.77,8.77,5.7,15,71,49.7
229,05/01/2018 18:00,37,19.52,11.11,0.77,8.68,6.7,15,158.77,111.14
230,05/01/2018 18:30,38,18.92,11.09,0.82,8.48,6.7,15,32.94,26.35
231,05/01/2018 19:00,39,18.24,11.32,0.79,8.33,7.6,15,32.2,28.98
232,05/01/2018 19:30,40,16.96,11.12,0.79,8.23,7.6,15,55,44
233,05/01/2018 20:00,41,18.22,11.62,0.76,8.15,8.9,15,55,49.5
234,05/01/2018 20:30,42,16.42,10.69,0.79,8.09,8.9,15,32.94,29.65
235,05/01/2018 21:00,43,16.36,10.81,0.76,8.02,10.8,15,40.24,28.17
236,05/01/2018 21:30,44,16,10.6,0.78,7.98,10.8,15,32.02,28.82
237,05/01/2018 22:00,45,16.98,10.01,0.79,8.04,12,15,30.32,21.22
238,05/01/2018 22:30,46,15.28,9.94,0.8,7.9,12,15,29.11,20.38
239,05/01/2018 23:00,47,17.18,9.02,0.81,7.83,13,15,47.45,33.22
240,05/01/2018 23:30,48,16.8,8.85,0.82,7.8,13,15,26.99,18.89
241,06/01/2018 00:00,1,16.86,9.98,0.79,7.52,12.5,15,44.5,35.6
242,06/01/2018 00:30,2,17.78,9.16,0.84,7.42,12.5,15,46.61,41.95
243,06/01/2018 01:00,3,20.32,9.4,0.93,7.4,10.4,15,49.22,34.45
244,06/01/2018 01:30,4,19.54,9.32,1,7.34,10.4,15,32.73,26.18
245,06/01/2018 02:00,5,21.04,9.4,0.98,7.32,9.9,15,31.53,22.07
246,06/01/2018 02:30,6,21.22,8.64,0.93,7.35,9.9,15,40,32
247,06/01/2018 03:00,7,24.24,10.09,0.96,7.38,9.4,15,14,12.6
248,06/01/2018 03:30,8,24.82,9.56,0.93,7.49,9.4,15,14,12.6
249,06/01/2018 04:00,9,26.96,9.41,0.93,7.48,9.4,15,20.1,16.08
250,06/01/2018 04:30,10,27.48,9.71,0.9,7.48,9.4,15,25.5,22.95
251,06/01/2018 05:00,11,29.92,9.9,0.9,7.5,8.8,15,31.98,22.39
252,06/01/2018 05:30,12,30.38,9.81,0.93,7.54,8.8,15,28.9,23.12
253,06/01/2018 06:00,13,32.74,9.8,0.92,7.79,8.7,15,28.36,19.85
254,06/01/2018 06:30,14,33.54,10.63,0.95,8.32,8.7,15,31.91,25.53
255,06/01/2018 07:00,15,35.78,10.45,0.94,8.7,8.7,15,30.94,21.66
256,06/01/2018 07:30,16,37.56,11.06,0.95,9.5,8.7,15,32.2,22.54
257,06/01/2018 08:00,17,38.04,11.41,0.99,10.3,8.8,15,46.76,32.73
258,06/01/2018 08:30,18,33.34,10.99,0.97,11.35,8.8,15,30.94,21.66
259,06/01/2018 09:00,19,38.4,12.2,0.99,12.14,9.2,15,42.41,33.93
260,06/01/2018 09:30,20,36.28,12.13,0.99,12.74,9.2,15,43.29,38.96
261,06/01/2018 10:00,21,36.62,11.96,1.01,13.07,9.5,15,30.86,27.77
262,06/01/2018 10:30,22,37.5,11.85,1.31,13.38,9.5,15,28.7,25.83
263,06/01/2018 11:00,23,35.52,11.06,1.4,13.46,9.9,15,28.73,22.98
264,06/01/2018 11:30,24,33.52,10.3,1.14,13.45,9.9,15,28.75,25.88
265,06/01/2018 12:00,25,34.86,10.23,1.16,13.51,10.2,15,30.94,21.66
266,06/01/2018 12:30,26,33.18,9.84,1.2,13.7,10.2,15,30.94,27.85
267,06/01/2018 13:00,27,32.24,9.62,1.23,13.32,10.2,15,30.94,27.85
268,06/01/2018 13:30,28,34.56,9.84,1.24,13.61,10.2,15,30.94,24.75
269,06/01/2018 14:00,29,31.34,9.54,1.21,13.5,10,15,31.6,22.12
270,06/01/2018 14:30,30,34.74,10.8,1.18,13.44,10,15,47,42.3
271,06/01/2018 15:00,31,34.38,9.79,1.18,13.43,9.9,15,32.2,28.98
272,06/01/2018 15:30,32,33.66,10.56,1.16,13.29,9.9,15,32.11,25.69
273,06/01/2018 16:00,33,32.74,9.75,1.17,13.24,9.8,15,32.2,25.76
274,06/01/2018 16:30,34,33.82,10.76,1.17,12.68,9.8,15,33.54,23.48
275,06/01/2018 17:00,35,32.58,10.01,1.11,11.29,9.8,15,31.53,22.07
276,06/01/2018 17:30,36,32.38,11.03,1.17,10.52,9.8,15,30.75,24.6
277,06/01/2018 18:00,37,29.42,10.09,1.13,9.98,9.8,15,30.75,21.53
278,06/01/2018 18:30,38,27.18,10.57,1.1,10.45,9.8,15,30.03,27.03
279,06/01/2018 19:00,39,18.74,9.8,1.05,9.93,9.6,15,31.37,21.96
280,06/01/2018 19:30,40,17.04,9.98,1.07,9.66,9.6,15,31.6,25.28
281,06/01/2018 20:00,41,17.82,9.25,1.04,9.36,9.7,15,32.2,22.54
282,06/01/2018 20:30,42,16,9.48,1.08,9.03,9.7,15,31.6,22.12
283,06/01/2018 21:00,43,16.92,8.49,1.04,8.9,9.9,15,31.8,25.44
284,06/01/2018 21:30,44,16.4,9.01,1.03,8.69,9.9,15,34.85,27.88
285,06/01/2018 22:00,45,17.02,8.47,1.01,8.62,9.8,15,34.51,24.16
286,06/01/2018 22:30,46,16.32,9.02,0.98,8.38,9.8,15,31.25,21.88
287,06/01/2018 23:00,47,16.52,7.96,0.95,8.33,9.7,15,25.86,23.27
288,06/01/2018 23:30,48,17.48,8.53,0.94,8.11,9.7,15,17.68,12.38
289,07/01/2018 00:00,1,16.64,7.78,0.94,7.8,9.6,15,32.48,29.23
290,07/01/2018 00:30,2,15.5,8.54,0.95,7.77,9.6,15,32.29,25.83
291,07/01/2018 01:00,3,21.7,7.79,0.95,7.66,8,15,30.2,24.16
292,07/01/2018 01:30,4,18.82,8.11,0.96,7.62,8,15,30.2,21.14
293,07/01/2018 02:00,5,18.96,7.81,0.93,7.57,8,15,30.2,27.18
294,07/01/2018 02:30,6,19.04,8.25,0.89,7.71,8,15,32.21,25.77
295,07/01/2018 03:00,7,22.3,8.31,0.92,7.6,8.2,15,42.45,33.96
296,07/01/2018 03:30,8,21.46,8.33,0.95,7.64,8.2,15,33.03,29.73
297,07/01/2018 04:00,9,23.48,8.2,0.92,7.65,8.2,15,30.2,27.18
298,07/01/2018 04:30,10,23.56,8.34,0.93,7.61,8.2,15,30.54,24.43
299,07/01/2018 05:00,11,23.56,8.36,0.91,7.67,8.2,15,30.94,24.75
300,07/01/2018 05:30,12,27.56,8.23,0.93,7.8,8.2,15,30.94,21.66
301,07/01/2018 06:00,13,27.9,8.4,0.96,8,8.3,15,35,31.5
302,07/01/2018 06:30,14,29.9,8.37,1.02,8.55,8.3,15,30.97,21.68
303,07/01/2018 07:00,15,35.92,9.94,1,8.83,8.4,15,30.81,24.65
304,07/01/2018 07:30,16,34.66,9.3,0.99,9.72,8.4,15,30.94,24.75
305,07/01/2018 08:00,17,38.16,10.25,1.01,10.71,8.7,15,31.51,22.06
306,07/01/2018 08:30,18,34.58,10.68,1.05,11.59,8.7,15,32.2,28.98
307,07/01/2018 09:00,19,37.28,10.8,1.05,12.41,8.8,15,32.2,22.54
308,07/01/2018 09:30,20,35.78,10.66,1.07,12.9,8.8,15,46.25,37
309,07/01/2018 10:00,21,38.46,10.32,1.09,13.18,9.2,15,48.45,43.61
310,07/01/2018 10:30,22,34.14,10.6,1.08,13.38,9.2,15,48.09,33.66
311,07/01/2018 11:00,23,33.46,10.24,1.13,13.48,9.4,15,119.78,95.82
312,07/01/2018 11:30,24,32.58,10.25,1.14,13.4,9.4,15,48.5,33.95
313,07/01/2018 12:00,25,31.76,9.52,1.21,13.11,9.7,15,48.46,33.92
314,07/01/2018 12:30,26,31.14,9.98,1.19,13.56,9.7,15,48.45,43.61
