index,Price [$/MWh]
11/02/17 10:40,242.64
11/02/17 10:45,242.64
11/02/17 10:50,242.64
11/02/17 10:55,242.64
11/02/17 11:00,190
11/02/17 11:05,190
11/02/17 11:10,190
11/02/17 11:15,190
11/02/17 11:20,190
11/02/17 11:25,190
11/02/17 11:30,136.05
11/02/17 11:35,136.05
11/02/17 11:40,136.05
11/02/17 11:45,136.05
11/02/17 11:50,136.05
11/02/17 11:55,136.05
11/02/17 12:00,98.96
11/02/17 12:05,98.96
11/02/17 12:10,98.96
11/02/17 12:15,98.96
11/02/17 12:20,98.96
11/02/17 12:25,98.96
11/02/17 12:30,77.61
11/02/17 12:35,77.61
11/02/17 12:40,77.61
11/02/17 12:45,77.61
11/02/17 12:50,77.61
11/02/17 12:55,77.61
11/02/17 13:00,88.44
11/02/17 13:05,88.44
11/02/17 13:10,88.44
11/02/17 13:15,88.44
11/02/17 13:20,88.44
11/02/17 13:25,88.44
11/02/17 13:30,117.26
11/02/17 13:35,117.26
11/02/17 13:40,117.26
11/02/17 13:45,117.26
11/02/17 13:50,117.26
11/02/17 13:55,117.26
11/02/17 14:00,124.94
11/02/17 14:05,124.94
11/02/17 14:10,124.94
11/02/17 14:15,124.94
11/02/17 14:20,124.94
11/02/17 14:25,124.94
11/02/17 14:30,107.34
11/02/17 14:35,107.34
11/02/17 14:40,107.34
11/02/17 14:45,107.34
11/02/17 14:50,107.34
11/02/17 14:55,107.34
11/02/17 15:00,69.24
11/02/17 15:05,69.24
11/02/17 15:10,69.24
11/02/17 15:15,69.24
11/02/17 15:20,69.24
11/02/17 15:25,69.24
11/02/17 15:30,119.66
11/02/17 15:35,119.66
11/02/17 15:40,119.66
11/02/17 15:45,119.66
11/02/17 15:50,119.66
11/02/17 15:55,119.66
11/02/17 16:00,124.99
11/02/17 16:05,124.99
11/02/17 16:10,124.99
11/02/17 16:15,124.99
11/02/17 16:20,124.99
11/02/17 16:25,124.99
11/02/17 16:30,124.99
11/02/17 16:35,124.99
11/02/17 16:40,124.99
11/02/17 16:45,124.99
11/02/17 16:50,124.99
11/02/17 16:55,124.99
11/02/17 17:00,127.61
11/02/17 17:05,127.61
11/02/17 17:10,127.61
11/02/17 17:15,127.61
11/02/17 17:20,127.61
11/02/17 17:25,127.61
11/02/17 17:30,116.95
11/02/17 17:35,116.95
11/02/17 17:40,116.95
11/02/17 17:45,116.95
11/02/17 17:50,116.95
11/02/17 17:55,116.95
11/02/17 18:00,124.94
11/02/17 18:05,124.94
11/02/17 18:10,124.94
11/02/17 18:15,124.94
11/02/17 18:20,124.94
11/02/17 18:25,124.94
11/02/17 18:30,97.89
11/02/17 18:35,97.89
11/02/17 18:40,97.89
11/02/17 18:45,97.89
11/02/17 18:50,97.89
11/02/17 18:55,97.89
11/02/17 19:00,124.99
11/02/17 19:05,124.99
11/02/17 19:10,124.99
11/02/17 19:15,124.99
11/02/17 19:20,124.99
11/02/17 19:25,124.99
11/02/17 19:30,124.99
11/02/17 19:35,124.99
11/02/17 19:40,124.99
11/02/17 19:45,124.99
11/02/17 19:50,124.99
11/02/17 19:55,124.99
11/02/17 20:00,71.52
11/02/17 20:05,71.52
11/02/17 20:10,71.52
11/02/17 20:15,71.52
11/02/17 20:20,71.52
11/02/17 20:25,71.52
11/02/17 20:30,18.23
11/02/17 20:35,18.23
11/02/17 20:40,18.23
11/02/17 20:45,18.23
11/02/17 20:50,18.23
11/02/17 20:55,18.23
11/02/17 21:00,65.79
11/02/17 21:05,65.79
11/02/17 21:10,65.79
11/02/17 21:15,65.79
11/02/17 21:20,65.79
11/02/17 21:25,65.79
11/02/17 21:30,79.82
11/02/17 21:35,79.82
11/02/17 21:40,79.82
11/02/17 21:45,79.82
11/02/17 21:50,79.82
11/02/17 21:55,79.82
11/02/17 22:00,77.81
11/02/17 22:05,77.81
11/02/17 22:10,77.81
11/02/17 22:15,77.81
11/02/17 22:20,77.81
11/02/17 22:25,77.81
11/02/17 22:30,158.5
11/02/17 22:35,158.5
11/02/17 22:40,158.5
11/02/17 22:45,158.5
11/02/17 22:50,158.5
11/02/17 22:55,158.5
11/02/17 23:00,173.64
11/02/17 23:05,173.64
11/02/17 23:10,173.64
11/02/17 23:15,173.64
11/02/17 23:20,173.64
11/02/17 23:25,173.64
11/02/17 23:30,137.05
11/02/17 23:35,137.05
11/02/17 23:40,137.05
11/02/17 23:45,137.05
11/02/17 23:50,137.05
11/02/17 23:55,137.05
12/02/17 0:00,80.51
12/02/17 0:05,80.51
12/02/17 0:10,80.51
12/02/17 0:15,80.51
12/02/17 0:20,80.51
12/02/17 0:25,80.51
12/02/17 0:30,73.36
12/02/17 0:35,73.36
12/02/17 0:40,73.36
12/02/17 0:45,73.36
12/02/17 0:50,73.36
12/02/17 0:55,73.36
12/02/17 1:00,64.94
12/02/17 1:05,64.94
12/02/17 1:10,64.94
12/02/17 1:15,64.94
12/02/17 1:20,64.94
12/02/17 1:25,64.94
12/02/17 1:30,53.26
12/02/17 1:35,53.26
12/02/17 1:40,53.26
12/02/17 1:45,53.26
12/02/17 1:50,53.26
12/02/17 1:55,53.26
12/02/17 2:00,221.02
12/02/17 2:05,221.02
12/02/17 2:10,221.02
12/02/17 2:15,221.02
12/02/17 2:20,221.02
12/02/17 2:25,221.02
12/02/17 2:30,73.71
12/02/17 2:35,73.71
12/02/17 2:40,73.71
12/02/17 2:45,73.71
12/02/17 2:50,73.71
12/02/17 2:55,73.71
12/02/17 3:00,71.35
12/02/17 3:05,71.35
12/02/17 3:10,71.35
12/02/17 3:15,71.35
12/02/17 3:20,71.35
12/02/17 3:25,71.35
12/02/17 3:30,72.85
12/02/17 3:35,72.85
12/02/17 3:40,72.85
12/02/17 3:45,72.85
12/02/17 3:50,72.85
12/02/17 3:55,72.85
12/02/17 4:00,64.07
12/02/17 4:05,64.07
12/02/17 4:10,64.07
12/02/17 4:15,64.07
12/02/17 4:20,64.07
12/02/17 4:25,64.07
12/02/17 4:30,49.98
12/02/17 4:35,49.98
12/02/17 4:40,49.98
12/02/17 4:45,49.98
12/02/17 4:50,49.98
12/02/17 4:55,49.98
12/02/17 5:00,59.02
12/02/17 5:05,59.02
12/02/17 5:10,59.02
12/02/17 5:15,59.02
12/02/17 5:20,59.02
12/02/17 5:25,59.02
12/02/17 5:30,52.27
12/02/17 5:35,52.27
12/02/17 5:40,52.27
12/02/17 5:45,52.27
12/02/17 5:50,52.27
12/02/17 5:55,52.27
12/02/17 6:00,49.28
12/02/17 6:05,49.28
12/02/17 6:10,49.28
12/02/17 6:15,49.28
12/02/17 6:20,49.28
12/02/17 6:25,49.28
12/02/17 6:30,64.63
12/02/17 6:35,64.63
12/02/17 6:40,64.63
12/02/17 6:45,64.63
12/02/17 6:50,64.63
12/02/17 6:55,64.63
12/02/17 7:00,38.57
12/02/17 7:05,38.57
12/02/17 7:10,38.57
12/02/17 7:15,38.57
12/02/17 7:20,38.57
12/02/17 7:25,38.57
12/02/17 7:30,40.77
12/02/17 7:35,40.77
12/02/17 7:40,40.77
12/02/17 7:45,40.77
12/02/17 7:50,40.77
12/02/17 7:55,40.77
12/02/17 8:00,57.57
12/02/17 8:05,57.57
12/02/17 8:10,57.57
12/02/17 8:15,57.57
12/02/17 8:20,57.57
12/02/17 8:25,57.57
12/02/17 8:30,58.4
12/02/17 8:35,58.4
12/02/17 8:40,58.4
12/02/17 8:45,58.4
12/02/17 8:50,58.4
12/02/17 8:55,58.4
12/02/17 9:00,21.29
12/02/17 9:05,21.29
12/02/17 9:10,21.29
12/02/17 9:15,21.29
12/02/17 9:20,21.29
12/02/17 9:25,21.29
12/02/17 9:30,14.05
12/02/17 9:35,14.05
12/02/17 9:40,14.05
12/02/17 9:45,14.05
12/02/17 9:50,14.05
12/02/17 9:55,14.05
12/02/17 10:00,13.91
12/02/17 10:05,13.91
12/02/17 10:10,13.91
12/02/17 10:15,13.91
12/02/17 10:20,13.91
12/02/17 10:25,13.91
12/02/17 10:30,8.67
12/02/17 10:35,8.67
12/02/17 10:40,8.67
12/02/17 10:45,8.67
12/02/17 10:50,8.67
12/02/17 10:55,8.67
12/02/17 11:00,7.5
12/02/17 11:05,7.5
12/02/17 11:10,7.5
12/02/17 11:15,7.5
12/02/17 11:20,7.5
12/02/17 11:25,7.5
12/02/17 11:30,9.9
12/02/17 11:35,9.9
12/02/17 11:40,9.9
12/02/17 11:45,9.9
12/02/17 11:50,9.9
12/02/17 11:55,9.9
12/02/17 12:00,-8.3
12/02/17 12:05,-8.3
12/02/17 12:10,-8.3
12/02/17 12:15,-8.3
12/02/17 12:20,-8.3
12/02/17 12:25,-8.3
12/02/17 12:30,3.54
12/02/17 12:35,3.54
12/02/17 12:40,3.54
12/02/17 12:45,3.54
12/02/17 12:50,3.54
12/02/17 12:55,3.54
12/02/17 13:00,-0.28
12/02/17 13:05,-0.28
12/02/17 13:10,-0.28
12/02/17 13:15,-0.28
12/02/17 13:20,-0.28
12/02/17 13:25,-0.28
12/02/17 13:30,2.53
12/02/17 13:35,2.53
12/02/17 13:40,2.53
12/02/17 13:45,2.53
12/02/17 13:50,2.53
12/02/17 13:55,2.53
12/02/17 14:00,9.37
12/02/17 14:05,9.37
12/02/17 14:10,9.37
12/02/17 14:15,9.37
12/02/17 14:20,9.37
12/02/17 14:25,9.37
12/02/17 14:30,10.61
12/02/17 14:35,10.61
12/02/17 14:40,10.61
12/02/17 14:45,10.61
12/02/17 14:50,10.61
12/02/17 14:55,10.61
12/02/17 15:00,7.94
12/02/17 15:05,7.94
12/02/17 15:10,7.94
12/02/17 15:15,7.94
12/02/17 15:20,7.94
12/02/17 15:25,7.94
12/02/17 15:30,14.2
12/02/17 15:35,14.2
12/02/17 15:40,14.2
12/02/17 15:45,14.2
12/02/17 15:50,14.2
12/02/17 15:55,14.2
12/02/17 16:00,14.27
12/02/17 16:05,14.27
12/02/17 16:10,14.27
12/02/17 16:15,14.27
12/02/17 16:20,14.27
12/02/17 16:25,14.27
12/02/17 16:30,28.44
12/02/17 16:35,28.44
12/02/17 16:40,28.44
12/02/17 16:45,28.44
12/02/17 16:50,28.44
12/02/17 16:55,28.44
12/02/17 17:00,9.57
12/02/17 17:05,9.57
12/02/17 17:10,9.57
12/02/17 17:15,9.57
12/02/17 17:20,9.57
12/02/17 17:25,9.57
12/02/17 17:30,16.35
12/02/17 17:35,16.35
12/02/17 17:40,16.35
12/02/17 17:45,16.35
12/02/17 17:50,16.35
12/02/17 17:55,16.35
12/02/17 18:00,32.12
12/02/17 18:05,32.12
12/02/17 18:10,32.12
12/02/17 18:15,32.12
12/02/17 18:20,32.12
12/02/17 18:25,32.12
12/02/17 18:30,37.2
12/02/17 18:35,37.2
12/02/17 18:40,37.2
12/02/17 18:45,37.2
12/02/17 18:50,37.2
12/02/17 18:55,37.2
12/02/17 19:00,45.81
12/02/17 19:05,45.81
12/02/17 19:10,45.81
12/02/17 19:15,45.81
12/02/17 19:20,45.81
12/02/17 19:25,45.81
12/02/17 19:30,53.21
12/02/17 19:35,53.21
12/02/17 19:40,53.21
12/02/17 19:45,53.21
12/02/17 19:50,53.21
12/02/17 19:55,53.21
12/02/17 20:00,57.14
12/02/17 20:05,57.14
12/02/17 20:10,57.14
12/02/17 20:15,57.14
12/02/17 20:20,57.14
12/02/17 20:25,57.14
12/02/17 20:30,60.94
12/02/17 20:35,60.94
12/02/17 20:40,60.94
12/02/17 20:45,60.94
12/02/17 20:50,60.94
12/02/17 20:55,60.94
12/02/17 21:00,55.54
12/02/17 21:05,55.54
12/02/17 21:10,55.54
12/02/17 21:15,55.54
12/02/17 21:20,55.54
12/02/17 21:25,55.54
12/02/17 21:30,57.03
12/02/17 21:35,57.03
12/02/17 21:40,57.03
12/02/17 21:45,57.03
12/02/17 21:50,57.03
12/02/17 21:55,57.03
12/02/17 22:00,50.05
12/02/17 22:05,50.05
12/02/17 22:10,50.05
12/02/17 22:15,50.05
12/02/17 22:20,50.05
12/02/17 22:25,50.05
12/02/17 22:30,50.55
12/02/17 22:35,50.55
12/02/17 22:40,50.55
12/02/17 22:45,50.55
12/02/17 22:50,50.55
12/02/17 22:55,50.55
12/02/17 23:00,33.44
12/02/17 23:05,33.44
12/02/17 23:10,33.44
12/02/17 23:15,33.44
12/02/17 23:20,33.44
12/02/17 23:25,33.44
12/02/17 23:30,45.28
12/02/17 23:35,45.28
12/02/17 23:40,45.28
12/02/17 23:45,45.28
12/02/17 23:50,45.28
12/02/17 23:55,45.28
13/02/17 0:00,88.04
13/02/17 0:05,88.04
13/02/17 0:10,88.04
13/02/17 0:15,88.04
13/02/17 0:20,88.04
13/02/17 0:25,88.04
13/02/17 0:30,87.13
13/02/17 0:35,87.13
13/02/17 0:40,87.13
13/02/17 0:45,87.13
13/02/17 0:50,87.13
13/02/17 0:55,87.13
13/02/17 1:00,74.63
13/02/17 1:05,74.63
13/02/17 1:10,74.63
13/02/17 1:15,74.63
13/02/17 1:20,74.63
13/02/17 1:25,74.63
13/02/17 1:30,67.66
13/02/17 1:35,67.66
13/02/17 1:40,67.66
13/02/17 1:45,67.66
13/02/17 1:50,67.66
13/02/17 1:55,67.66
13/02/17 2:00,63.56
13/02/17 2:05,63.56
13/02/17 2:10,63.56
13/02/17 2:15,63.56
13/02/17 2:20,63.56
13/02/17 2:25,63.56
13/02/17 2:30,76.61
13/02/17 2:35,76.61
13/02/17 2:40,76.61
13/02/17 2:45,76.61
13/02/17 2:50,76.61
13/02/17 2:55,76.61
13/02/17 3:00,75.1
13/02/17 3:05,75.1
13/02/17 3:10,75.1
13/02/17 3:15,75.1
13/02/17 3:20,75.1
13/02/17 3:25,75.1
13/02/17 3:30,62.74
13/02/17 3:35,62.74
13/02/17 3:40,62.74
13/02/17 3:45,62.74
13/02/17 3:50,62.74
13/02/17 3:55,62.74
13/02/17 4:00,66.82
13/02/17 4:05,66.82
13/02/17 4:10,66.82
13/02/17 4:15,66.82
13/02/17 4:20,66.82
13/02/17 4:25,66.82
13/02/17 4:30,88.45
13/02/17 4:35,88.45
13/02/17 4:40,88.45
13/02/17 4:45,88.45
13/02/17 4:50,88.45
13/02/17 4:55,88.45
13/02/17 5:00,132.09
13/02/17 5:05,132.09
13/02/17 5:10,132.09
13/02/17 5:15,132.09
13/02/17 5:20,132.09
13/02/17 5:25,132.09
13/02/17 5:30,162.74
13/02/17 5:35,162.74
13/02/17 5:40,162.74
13/02/17 5:45,162.74
13/02/17 5:50,162.74
13/02/17 5:55,162.74
13/02/17 6:00,119.4
13/02/17 6:05,119.4
13/02/17 6:10,119.4
13/02/17 6:15,119.4
13/02/17 6:20,119.4
13/02/17 6:25,119.4
13/02/17 6:30,107.44
13/02/17 6:35,107.44
13/02/17 6:40,107.44
13/02/17 6:45,107.44
13/02/17 6:50,107.44
13/02/17 6:55,107.44
13/02/17 7:00,103.15
13/02/17 7:05,103.15
13/02/17 7:10,103.15
13/02/17 7:15,103.15
13/02/17 7:20,103.15
13/02/17 7:25,103.15
13/02/17 7:30,100.66
13/02/17 7:35,100.66
13/02/17 7:40,100.66
13/02/17 7:45,100.66
13/02/17 7:50,100.66
13/02/17 7:55,100.66
13/02/17 8:00,105.1
13/02/17 8:05,105.1
13/02/17 8:10,105.1
13/02/17 8:15,105.1
13/02/17 8:20,105.1
13/02/17 8:25,105.1
13/02/17 8:30,98.52
13/02/17 8:35,98.52
13/02/17 8:40,98.52
13/02/17 8:45,98.52
13/02/17 8:50,98.52
13/02/17 8:55,98.52
13/02/17 9:00,96.71
13/02/17 9:05,96.71
13/02/17 9:10,96.71
13/02/17 9:15,96.71
13/02/17 9:20,96.71
13/02/17 9:25,96.71
13/02/17 9:30,104.58
13/02/17 9:35,104.58
13/02/17 9:40,104.58
13/02/17 9:45,104.58
13/02/17 9:50,104.58
13/02/17 9:55,104.58
13/02/17 10:00,108.96
13/02/17 10:05,108.96
13/02/17 10:10,108.96
13/02/17 10:15,108.96
13/02/17 10:20,108.96
13/02/17 10:25,108.96
13/02/17 10:30,117.97
13/02/17 10:35,117.97
13/02/17 10:40,117.97
13/02/17 10:45,117.97
13/02/17 10:50,117.97
13/02/17 10:55,117.97
13/02/17 11:00,122.04
13/02/17 11:05,122.04
13/02/17 11:10,122.04
13/02/17 11:15,122.04
13/02/17 11:20,122.04
13/02/17 11:25,122.04
13/02/17 11:30,120.58
13/02/17 11:35,120.58
13/02/17 11:40,120.58
13/02/17 11:45,120.58
13/02/17 11:50,120.58
13/02/17 11:55,120.58
13/02/17 12:00,109.61
13/02/17 12:05,109.61
13/02/17 12:10,109.61
13/02/17 12:15,109.61
13/02/17 12:20,109.61
13/02/17 12:25,109.61
13/02/17 12:30,99.75
13/02/17 12:35,99.75
13/02/17 12:40,99.75
13/02/17 12:45,99.75
13/02/17 12:50,99.75
13/02/17 12:55,99.75
13/02/17 13:00,82.55
13/02/17 13:05,82.55
13/02/17 13:10,82.55
13/02/17 13:15,82.55
13/02/17 13:20,82.55
13/02/17 13:25,82.55
13/02/17 13:30,83.59
13/02/17 13:35,83.59
13/02/17 13:40,83.59
13/02/17 13:45,83.59
13/02/17 13:50,83.59
13/02/17 13:55,83.59
13/02/17 14:00,88.01
13/02/17 14:05,88.01
13/02/17 14:10,88.01
13/02/17 14:15,88.01
13/02/17 14:20,88.01
13/02/17 14:25,88.01
13/02/17 14:30,100
13/02/17 14:35,100
13/02/17 14:40,100
13/02/17 14:45,100
13/02/17 14:50,100
13/02/17 14:55,100
13/02/17 15:00,79.34
13/02/17 15:05,79.34
13/02/17 15:10,79.34
13/02/17 15:15,79.34
13/02/17 15:20,79.34
13/02/17 15:25,79.34
13/02/17 15:30,85.15
13/02/17 15:35,85.15
13/02/17 15:40,85.15
13/02/17 15:45,85.15
13/02/17 15:50,85.15
13/02/17 15:55,85.15
13/02/17 16:00,79.78
13/02/17 16:05,79.78
13/02/17 16:10,79.78
13/02/17 16:15,79.78
13/02/17 16:20,79.78
13/02/17 16:25,79.78
13/02/17 16:30,80
13/02/17 16:35,80
13/02/17 16:40,80
13/02/17 16:45,80
13/02/17 16:50,80
13/02/17 16:55,80
13/02/17 17:00,79.77
13/02/17 17:05,79.77
13/02/17 17:10,79.77
13/02/17 17:15,79.77
13/02/17 17:20,79.77
13/02/17 17:25,79.77
13/02/17 17:30,89.08
13/02/17 17:35,89.08
13/02/17 17:40,89.08
13/02/17 17:45,89.08
13/02/17 17:50,89.08
13/02/17 17:55,89.08
13/02/17 18:00,91.7
13/02/17 18:05,91.7
13/02/17 18:10,91.7
13/02/17 18:15,91.7
13/02/17 18:20,91.7
13/02/17 18:25,91.7
13/02/17 18:30,94.96
13/02/17 18:35,94.96
13/02/17 18:40,94.96
13/02/17 18:45,94.96
13/02/17 18:50,94.96
13/02/17 18:55,94.96
13/02/17 19:00,86.53
13/02/17 19:05,86.53
13/02/17 19:10,86.53
13/02/17 19:15,86.53
13/02/17 19:20,86.53
13/02/17 19:25,86.53
13/02/17 19:30,80.68
13/02/17 19:35,80.68
13/02/17 19:40,80.68
13/02/17 19:45,80.68
13/02/17 19:50,80.68
13/02/17 19:55,80.68
13/02/17 20:00,83.5
13/02/17 20:05,83.5
13/02/17 20:10,83.5
13/02/17 20:15,83.5
13/02/17 20:20,83.5
13/02/17 20:25,83.5
13/02/17 20:30,80.99
13/02/17 20:35,80.99
13/02/17 20:40,80.99
13/02/17 20:45,80.99
13/02/17 20:50,80.99
13/02/17 20:55,80.99
13/02/17 21:00,63.3
13/02/17 21:05,63.3
13/02/17 21:10,63.3
13/02/17 21:15,63.3
13/02/17 21:20,63.3
13/02/17 21:25,63.3
13/02/17 21:30,62.08
13/02/17 21:35,62.08
13/02/17 21:40,62.08
13/02/17 21:45,62.08
13/02/17 21:50,62.08
13/02/17 21:55,62.08
13/02/17 22:00,79.77
13/02/17 22:05,79.77
13/02/17 22:10,79.77
13/02/17 22:15,79.77
13/02/17 22:20,79.77
13/02/17 22:25,79.77
13/02/17 22:30,77.7
13/02/17 22:35,77.7
13/02/17 22:40,77.7
13/02/17 22:45,77.7
13/02/17 22:50,77.7
13/02/17 22:55,77.7
13/02/17 23:00,84.58
13/02/17 23:05,84.58
13/02/17 23:10,84.58
13/02/17 23:15,84.58
13/02/17 23:20,84.58
13/02/17 23:25,84.58
13/02/17 23:30,87.5
13/02/17 23:35,87.5
13/02/17 23:40,87.5
13/02/17 23:45,87.5
13/02/17 23:50,87.5
13/02/17 23:55,87.5
14/02/17 0:00,77.43
14/02/17 0:05,77.43
14/02/17 0:10,77.43
14/02/17 0:15,77.43
14/02/17 0:20,77.43
14/02/17 0:25,77.43
14/02/17 0:30,72.37
14/02/17 0:35,72.37
14/02/17 0:40,72.37
14/02/17 0:45,72.37
14/02/17 0:50,72.37
14/02/17 0:55,72.37
14/02/17 1:00,53.36
14/02/17 1:05,53.36
14/02/17 1:10,53.36
14/02/17 1:15,53.36
14/02/17 1:20,53.36
14/02/17 1:25,53.36
14/02/17 1:30,53.65
14/02/17 1:35,53.65
14/02/17 1:40,53.65
14/02/17 1:45,53.65
14/02/17 1:50,53.65
14/02/17 1:55,53.65
14/02/17 2:00,57.42
14/02/17 2:05,57.42
14/02/17 2:10,57.42
14/02/17 2:15,57.42
14/02/17 2:20,57.42
14/02/17 2:25,57.42
14/02/17 2:30,50.38
14/02/17 2:35,50.38
14/02/17 2:40,50.38
14/02/17 2:45,50.38
14/02/17 2:50,50.38
14/02/17 2:55,50.38
14/02/17 3:00,57.38
14/02/17 3:05,57.38
14/02/17 3:10,57.38
14/02/17 3:15,57.38
14/02/17 3:20,57.38
14/02/17 3:25,57.38
14/02/17 3:30,51.15
14/02/17 3:35,51.15
14/02/17 3:40,51.15
14/02/17 3:45,51.15
14/02/17 3:50,51.15
14/02/17 3:55,51.15
14/02/17 4:00,62.73
14/02/17 4:05,62.73
14/02/17 4:10,62.73
14/02/17 4:15,62.73
14/02/17 4:20,62.73
14/02/17 4:25,62.73
14/02/17 4:30,84.74
14/02/17 4:35,84.74
14/02/17 4:40,84.74
14/02/17 4:45,84.74
14/02/17 4:50,84.74
14/02/17 4:55,84.74
14/02/17 5:00,115.39
14/02/17 5:05,115.39
14/02/17 5:10,115.39
14/02/17 5:15,115.39
14/02/17 5:20,115.39
14/02/17 5:25,115.39
14/02/17 5:30,126.06
14/02/17 5:35,126.06
14/02/17 5:40,126.06
14/02/17 5:45,126.06
14/02/17 5:50,126.06
14/02/17 5:55,126.06
14/02/17 6:00,120.84
14/02/17 6:05,120.84
14/02/17 6:10,120.84
14/02/17 6:15,120.84
14/02/17 6:20,120.84
14/02/17 6:25,120.84
14/02/17 6:30,125.22
14/02/17 6:35,125.22
14/02/17 6:40,125.22
14/02/17 6:45,125.22
14/02/17 6:50,125.22
14/02/17 6:55,125.22
14/02/17 7:00,114.81
14/02/17 7:05,114.81
14/02/17 7:10,114.81
14/02/17 7:15,114.81
14/02/17 7:20,114.81
14/02/17 7:25,114.81
14/02/17 7:30,105.41
14/02/17 7:35,105.41
14/02/17 7:40,105.41
14/02/17 7:45,105.41
14/02/17 7:50,105.41
14/02/17 7:55,105.41
14/02/17 8:00,120.43
14/02/17 8:05,120.43
14/02/17 8:10,120.43
14/02/17 8:15,120.43
14/02/17 8:20,120.43
14/02/17 8:25,120.43
14/02/17 8:30,124.92
14/02/17 8:35,124.92
14/02/17 8:40,124.92
14/02/17 8:45,124.92
14/02/17 8:50,124.92
14/02/17 8:55,124.92
14/02/17 9:00,111.83
14/02/17 9:05,111.83
14/02/17 9:10,111.83
14/02/17 9:15,111.83
14/02/17 9:20,111.83
14/02/17 9:25,111.83
14/02/17 9:30,126.01
14/02/17 9:35,126.01
14/02/17 9:40,126.01
14/02/17 9:45,126.01
14/02/17 9:50,126.01
14/02/17 9:55,126.01
14/02/17 10:00,124.99
14/02/17 10:05,124.99
14/02/17 10:10,124.99
14/02/17 10:15,124.99
14/02/17 10:20,124.99
14/02/17 10:25,124.99
14/02/17 10:30,124.99
14/02/17 10:35,124.99
14/02/17 10:40,124.99
14/02/17 10:45,124.99
14/02/17 10:50,124.99
14/02/17 10:55,124.99
14/02/17 11:00,123.8
14/02/17 11:05,123.8
14/02/17 11:10,123.8
14/02/17 11:15,123.8
14/02/17 11:20,123.8
14/02/17 11:25,123.8
14/02/17 11:30,122.63
14/02/17 11:35,122.63
14/02/17 11:40,122.63
14/02/17 11:45,122.63
14/02/17 11:50,122.63
14/02/17 11:55,122.63
14/02/17 12:00,124.8
14/02/17 12:05,124.8
14/02/17 12:10,124.8
14/02/17 12:15,124.8
14/02/17 12:20,124.8
14/02/17 12:25,124.8
14/02/17 12:30,124.31
14/02/17 12:35,124.31
14/02/17 12:40,124.31
14/02/17 12:45,124.31
14/02/17 12:50,124.31
14/02/17 12:55,124.31
14/02/17 13:00,121.22
14/02/17 13:05,121.22
14/02/17 13:10,121.22
14/02/17 13:15,121.22
14/02/17 13:20,121.22
14/02/17 13:25,121.22
14/02/17 13:30,123.56
14/02/17 13:35,123.56
14/02/17 13:40,123.56
14/02/17 13:45,123.56
14/02/17 13:50,123.56
14/02/17 13:55,123.56
14/02/17 14:00,120.1
14/02/17 14:05,120.1
14/02/17 14:10,120.1
14/02/17 14:15,120.1
14/02/17 14:20,120.1
14/02/17 14:25,120.1
14/02/17 14:30,121.12
14/02/17 14:35,121.12
14/02/17 14:40,121.12
14/02/17 14:45,121.12
14/02/17 14:50,121.12
14/02/17 14:55,121.12
14/02/17 15:00,118.67
14/02/17 15:05,118.67
14/02/17 15:10,118.67
14/02/17 15:15,118.67
14/02/17 15:20,118.67
14/02/17 15:25,118.67
14/02/17 15:30,119.33
14/02/17 15:35,119.33
14/02/17 15:40,119.33
14/02/17 15:45,119.33
14/02/17 15:50,119.33
14/02/17 15:55,119.33
14/02/17 16:00,121.01
14/02/17 16:05,121.01
14/02/17 16:10,121.01
14/02/17 16:15,121.01
14/02/17 16:20,121.01
14/02/17 16:25,121.01
14/02/17 16:30,114.66
14/02/17 16:35,114.66
14/02/17 16:40,114.66
14/02/17 16:45,114.66
14/02/17 16:50,114.66
14/02/17 16:55,114.66
14/02/17 17:00,111.71
14/02/17 17:05,111.71
14/02/17 17:10,111.71
14/02/17 17:15,111.71
14/02/17 17:20,111.71
14/02/17 17:25,111.71
14/02/17 17:30,112.41
14/02/17 17:35,112.41
14/02/17 17:40,112.41
14/02/17 17:45,112.41
14/02/17 17:50,112.41
14/02/17 17:55,112.41
14/02/17 18:00,108.22
14/02/17 18:05,108.22
14/02/17 18:10,108.22
14/02/17 18:15,108.22
14/02/17 18:20,108.22
14/02/17 18:25,108.22
14/02/17 18:30,132.4
14/02/17 18:35,132.4
14/02/17 18:40,132.4
14/02/17 18:45,132.4
14/02/17 18:50,132.4
14/02/17 18:55,132.4
14/02/17 19:00,118.08
14/02/17 19:05,118.08
14/02/17 19:10,118.08
14/02/17 19:15,118.08
14/02/17 19:20,118.08
14/02/17 19:25,118.08
14/02/17 19:30,109.38
14/02/17 19:35,109.38
14/02/17 19:40,109.38
14/02/17 19:45,109.38
14/02/17 19:50,109.38
14/02/17 19:55,109.38
14/02/17 20:00,109.2
14/02/17 20:05,109.2
14/02/17 20:10,109.2
14/02/17 20:15,109.2
14/02/17 20:20,109.2
14/02/17 20:25,109.2
14/02/17 20:30,99.71
14/02/17 20:35,99.71
14/02/17 20:40,99.71
14/02/17 20:45,99.71
14/02/17 20:50,99.71
14/02/17 20:55,99.71
14/02/17 21:00,87.06
14/02/17 21:05,87.06
14/02/17 21:10,87.06
14/02/17 21:15,87.06
14/02/17 21:20,87.06
14/02/17 21:25,87.06
14/02/17 21:30,75.26
14/02/17 21:35,75.26
14/02/17 21:40,75.26
14/02/17 21:45,75.26
14/02/17 21:50,75.26
14/02/17 21:55,75.26
