,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
206,40.09166666666667,40.09166666666667,2,10.0,48.11,1,0,4,[ 48.11  10.     9.    17.     2.    20.     3.     4.  ],[ 48.11  10.     9.    17.     2.    20.     3.     4.  ],[ 48.11  10.     9.    17.     2.    15.     3.     4.  ],4,0.0,-40.09166666666667,[ 48.11  10.     9.    17.     2.    15.     3.     4.  ],207
207,40.09166666666667,40.09166666666667,2,10.0,48.11,1,0,4,[ 48.11  10.     9.    17.     2.    25.     3.     4.  ],[ 48.11  10.     9.    17.     2.    25.     3.     4.  ],[ 48.11  10.     9.    17.     2.    20.     3.     4.  ],4,0.0,-40.09166666666667,[ 48.11  10.     9.    17.     2.    20.     3.     4.  ],208
208,40.09166666666667,40.09166666666667,2,10.0,48.11,1,0,4,[ 45.27  10.     9.    17.     2.    30.     3.     4.  ],[ 45.27  10.     9.    17.     2.    30.     3.     4.  ],[ 48.11  10.     9.    17.     2.    25.     3.     4.  ],4,0.0,-40.09166666666667,[ 48.11  10.     9.    17.     2.    25.     3.     4.  ],209
209,37.725,37.725,2,10.0,45.27,1,0,4,[ 45.27  10.     9.    17.     2.    35.     3.     4.  ],[ 45.27  10.     9.    17.     2.    35.     3.     4.  ],[ 45.27  10.     9.    17.     2.    30.     3.     4.  ],4,0.0,-37.725,[ 45.27  10.     9.    17.     2.    30.     3.     4.  ],210
210,37.725,37.725,2,10.0,45.27,1,0,4,[ 45.27  10.     9.    17.     2.    40.     3.     4.  ],[ 45.27  10.     9.    17.     2.    40.     3.     4.  ],[ 45.27  10.     9.    17.     2.    35.     3.     4.  ],4,0.0,-37.725,[ 45.27  10.     9.    17.     2.    35.     3.     4.  ],211
211,37.725,37.725,2,10.0,45.27,1,0,4,[ 45.27  10.     9.    17.     2.    45.     3.     4.  ],[ 45.27  10.     9.    17.     2.    45.     3.     4.  ],[ 45.27  10.     9.    17.     2.    40.     3.     4.  ],4,0.0,-37.725,[ 45.27  10.     9.    17.     2.    40.     3.     4.  ],212
212,37.725,37.725,2,10.0,45.27,1,0,4,[ 45.27  10.     9.    17.     2.    50.     3.     4.  ],[ 45.27  10.     9.    17.     2.    50.     3.     4.  ],[ 45.27  10.     9.    17.     2.    45.     3.     4.  ],4,0.0,-37.725,[ 45.27  10.     9.    17.     2.    45.     3.     4.  ],213
213,37.725,37.725,2,10.0,45.27,1,0,4,[ 45.27  10.     9.    17.     2.    55.     3.     4.  ],[ 45.27  10.     9.    17.     2.    55.     3.     4.  ],[ 45.27  10.     9.    17.     2.    50.     3.     4.  ],4,0.0,-37.725,[ 45.27  10.     9.    17.     2.    50.     3.     4.  ],214
214,37.725,37.725,2,10.0,45.27,1,0,4,[ 43.2  10.    9.   17.    3.    0.    3.    4. ],[ 43.2  10.    9.   17.    3.    0.    3.    4. ],[ 45.27  10.     9.    17.     2.    55.     3.     4.  ],4,0.0,-37.725,[ 45.27  10.     9.    17.     2.    55.     3.     4.  ],215
215,36.00000000000001,36.00000000000001,2,10.0,43.2,1,0,4,[ 43.2  10.    9.   17.    3.    5.    3.    4. ],[ 43.2  10.    9.   17.    3.    5.    3.    4. ],[ 43.2  10.    9.   17.    3.    0.    3.    4. ],4,0.0,-36.00000000000001,[ 43.2  10.    9.   17.    3.    0.    3.    4. ],216
216,36.00000000000001,36.00000000000001,2,10.0,43.2,1,0,4,[ 43.2  10.    9.   17.    3.   10.    3.    4. ],[ 43.2  10.    9.   17.    3.   10.    3.    4. ],[ 43.2  10.    9.   17.    3.    5.    3.    4. ],4,0.0,-36.00000000000001,[ 43.2  10.    9.   17.    3.    5.    3.    4. ],217
217,36.00000000000001,36.00000000000001,2,10.0,43.2,1,0,4,[ 43.2  10.    9.   17.    3.   15.    3.    4. ],[ 43.2  10.    9.   17.    3.   15.    3.    4. ],[ 43.2  10.    9.   17.    3.   10.    3.    4. ],4,0.0,-36.00000000000001,[ 43.2  10.    9.   17.    3.   10.    3.    4. ],218
218,36.00000000000001,36.00000000000001,2,10.0,43.2,1,0,4,[ 43.2  10.    9.   17.    3.   20.    3.    4. ],[ 43.2  10.    9.   17.    3.   20.    3.    4. ],[ 43.2  10.    9.   17.    3.   15.    3.    4. ],4,0.0,-36.00000000000001,[ 43.2  10.    9.   17.    3.   15.    3.    4. ],219
219,36.00000000000001,36.00000000000001,2,10.0,43.2,1,0,4,[ 43.2  10.    9.   17.    3.   25.    3.    4. ],[ 43.2  10.    9.   17.    3.   25.    3.    4. ],[ 43.2  10.    9.   17.    3.   20.    3.    4. ],4,0.0,-36.00000000000001,[ 43.2  10.    9.   17.    3.   20.    3.    4. ],220
220,36.00000000000001,36.00000000000001,2,10.0,43.2,1,0,4,[ 36.46  10.     9.    17.     3.    30.     3.     4.  ],[ 36.46  10.     9.    17.     3.    30.     3.     4.  ],[ 43.2  10.    9.   17.    3.   25.    3.    4. ],4,0.0,-36.00000000000001,[ 43.2  10.    9.   17.    3.   25.    3.    4. ],221
221,30.383333333333336,30.383333333333336,2,10.0,36.46,1,0,4,[ 36.46  10.     9.    17.     3.    35.     3.     4.  ],[ 36.46  10.     9.    17.     3.    35.     3.     4.  ],[ 36.46  10.     9.    17.     3.    30.     3.     4.  ],4,0.0,-30.383333333333336,[ 36.46  10.     9.    17.     3.    30.     3.     4.  ],222
222,30.383333333333336,30.383333333333336,2,10.0,36.46,1,0,4,[ 36.46  10.     9.    17.     3.    40.     3.     4.  ],[ 36.46  10.     9.    17.     3.    40.     3.     4.  ],[ 36.46  10.     9.    17.     3.    35.     3.     4.  ],4,0.0,-30.383333333333336,[ 36.46  10.     9.    17.     3.    35.     3.     4.  ],223
223,30.383333333333336,30.383333333333336,2,10.0,36.46,1,0,4,[ 36.46  10.     9.    17.     3.    45.     3.     4.  ],[ 36.46  10.     9.    17.     3.    45.     3.     4.  ],[ 36.46  10.     9.    17.     3.    40.     3.     4.  ],4,0.0,-30.383333333333336,[ 36.46  10.     9.    17.     3.    40.     3.     4.  ],224
224,30.383333333333336,30.383333333333336,2,10.0,36.46,1,0,4,[ 36.46  10.     9.    17.     3.    50.     3.     4.  ],[ 36.46  10.     9.    17.     3.    50.     3.     4.  ],[ 36.46  10.     9.    17.     3.    45.     3.     4.  ],4,0.0,-30.383333333333336,[ 36.46  10.     9.    17.     3.    45.     3.     4.  ],225
225,30.383333333333336,30.383333333333336,2,10.0,36.46,1,0,4,[ 36.46  10.     9.    17.     3.    55.     3.     4.  ],[ 36.46  10.     9.    17.     3.    55.     3.     4.  ],[ 36.46  10.     9.    17.     3.    50.     3.     4.  ],4,0.0,-30.383333333333336,[ 36.46  10.     9.    17.     3.    50.     3.     4.  ],226
226,30.383333333333336,30.383333333333336,2,10.0,36.46,1,0,4,[ 35.98  10.     9.    17.     4.     0.     3.     4.  ],[ 35.98  10.     9.    17.     4.     0.     3.     4.  ],[ 36.46  10.     9.    17.     3.    55.     3.     4.  ],4,0.0,-30.383333333333336,[ 36.46  10.     9.    17.     3.    55.     3.     4.  ],227
227,29.98333333333333,29.98333333333333,2,10.0,35.98,1,0,4,[ 35.98  10.     9.    17.     4.     5.     3.     4.  ],[ 35.98  10.     9.    17.     4.     5.     3.     4.  ],[ 35.98  10.     9.    17.     4.     0.     3.     4.  ],4,0.0,-29.98333333333333,[ 35.98  10.     9.    17.     4.     0.     3.     4.  ],228
228,29.98333333333333,29.98333333333333,2,10.0,35.98,1,0,4,[ 35.98  10.     9.    17.     4.    10.     3.     4.  ],[ 35.98  10.     9.    17.     4.    10.     3.     4.  ],[ 35.98  10.     9.    17.     4.     5.     3.     4.  ],4,0.0,-29.98333333333333,[ 35.98  10.     9.    17.     4.     5.     3.     4.  ],229
229,29.98333333333333,29.98333333333333,2,10.0,35.98,1,0,4,[ 35.98  10.     9.    17.     4.    15.     3.     4.  ],[ 35.98  10.     9.    17.     4.    15.     3.     4.  ],[ 35.98  10.     9.    17.     4.    10.     3.     4.  ],4,0.0,-29.98333333333333,[ 35.98  10.     9.    17.     4.    10.     3.     4.  ],230
230,29.98333333333333,29.98333333333333,2,10.0,35.98,1,0,4,[ 35.98  10.     9.    17.     4.    20.     3.     4.  ],[ 35.98  10.     9.    17.     4.    20.     3.     4.  ],[ 35.98  10.     9.    17.     4.    15.     3.     4.  ],4,0.0,-29.98333333333333,[ 35.98  10.     9.    17.     4.    15.     3.     4.  ],231
231,29.98333333333333,29.98333333333333,2,10.0,35.98,1,0,4,[ 35.98  10.     9.    17.     4.    25.     3.     4.  ],[ 35.98  10.     9.    17.     4.    25.     3.     4.  ],[ 35.98  10.     9.    17.     4.    20.     3.     4.  ],4,0.0,-29.98333333333333,[ 35.98  10.     9.    17.     4.    20.     3.     4.  ],232
232,29.98333333333333,29.98333333333333,2,10.0,35.98,1,0,4,[ 36.37  10.     9.    17.     4.    30.     3.     4.  ],[ 36.37  10.     9.    17.     4.    30.     3.     4.  ],[ 35.98  10.     9.    17.     4.    25.     3.     4.  ],4,0.0,-29.98333333333333,[ 35.98  10.     9.    17.     4.    25.     3.     4.  ],233
233,30.308333333333334,30.308333333333334,2,10.0,36.37,1,0,4,[ 36.37  10.     9.    17.     4.    35.     3.     4.  ],[ 36.37  10.     9.    17.     4.    35.     3.     4.  ],[ 36.37  10.     9.    17.     4.    30.     3.     4.  ],4,0.0,-30.308333333333334,[ 36.37  10.     9.    17.     4.    30.     3.     4.  ],234
