episode,reward,step,cum max reward,rolling mean,rolling std
102,-48.08055308614852,1128,34.698933596888594,-15.199943791020894,26.09736904783836
103,-29.118834589245818,1128,34.698933596888594,-14.543744281497037,25.540666135359594
104,-9.22105833028187,1128,34.698933596888594,-15.947244644851434,24.352725629453108
105,-10.059539680084955,1128,34.698933596888594,-16.155729328147114,24.2798315169709
106,-39.68934365780512,1128,34.698933596888594,-17.675298731900696,24.774046554041714
107,-13.960363824716296,1128,34.698933596888594,-17.93091423764674,24.704450879104307
108,-41.32535359664654,1128,34.698933596888594,-16.9963435773368,23.344671804936237
109,-59.043423833067735,1128,34.698933596888594,-20.292090639314804,24.425551254977645
110,-68.84409667417764,1128,34.698933596888594,-23.304037627279182,26.531827862761922
111,-8.598552186634826,1128,34.698933596888594,-22.0616788410044,26.61355829586416
112,-5.127515513784336,1128,34.698933596888594,-24.053001296538046,23.44426725910427
113,-70.49271170673958,1128,34.698933596888594,-28.65640344278563,23.049050017545646
114,-12.99303346601688,1128,34.698933596888594,-30.506595901917667,19.863953560264296
115,-49.97874575084269,1128,34.698933596888594,-31.369046083659832,20.334443432100308
116,-8.639119643258635,1128,34.698933596888594,-30.874739843281265,20.77840699353346
117,-23.79537131924107,1128,34.698933596888594,-31.35570728208729,20.480729649155485
118,13.246823496069808,1128,34.698933596888594,-28.95197690460506,22.747489731293623
119,3.966655199577398,1128,34.698933596888594,-27.342452744737027,23.910812650772932
120,-66.17514071633782,1128,34.698933596888594,-29.337481694519322,25.433139099295317
121,-14.786236060607159,1128,34.698933596888594,-28.13577574699952,25.529115106104427
122,-51.99508990922137,1128,34.698933596888594,-28.331502588153164,25.704479635362215
123,-19.780618678706944,1128,34.698933596888594,-27.86459179262622,25.77414330936658
124,-10.406803409935888,1128,34.698933596888594,-27.92387904660892,25.7303277322666
125,-37.48768116581664,1128,34.698933596888594,-29.295286120895504,25.457562294606934
126,13.720097457481936,1128,34.698933596888594,-26.624814065131147,27.06067301259198
127,-35.7914263269853,1128,34.698933596888594,-27.716367190244597,26.963063594834193
128,29.66013700202953,1128,34.698933596888594,-24.167092660310793,29.618664899814057
129,-66.1583829718252,1128,34.698933596888594,-24.52284061724867,30.098452270296338
130,-44.09214805483223,1128,34.698933596888594,-23.285243186281395,28.654356570923486
131,15.766115816161664,1128,34.698933596888594,-22.06700978614157,29.806391715141938
132,-16.80893966717167,1128,34.698933596888594,-22.651080993810936,29.5705016653896
133,-45.36074498140439,1128,34.698933596888594,-21.394482657544177,27.918304906031175
134,-55.525785310533124,1128,34.698933596888594,-23.52112024976999,28.849074555069418
135,25.667452458017557,1128,34.698933596888594,-19.738810339326978,30.12823935297834
136,-33.58185373100848,1128,34.698933596888594,-20.985947043714468,30.16081899043655
137,2.70522187020444,1128,34.698933596888594,-19.66091738424219,30.60967304032981
138,-73.59521548116936,1128,34.698933596888594,-24.00301933310415,31.830969447807803
139,-17.500931431877387,1128,34.698933596888594,-25.07639866467689,31.193735279936543
140,-30.02499828684352,1128,34.698933596888594,-23.268891543202173,29.698461499836647
141,7.3748695345486555,1128,34.698933596888594,-22.16083626344438,30.435870987495733
142,-36.060657979866754,1128,34.698933596888594,-21.36411466697665,29.81604094909529
143,-17.17790604222433,1128,34.698933596888594,-21.23397903515252,29.8289931699593
144,-57.602561178203324,1128,34.698933596888594,-23.593766923565887,30.77907858701443
145,-46.579822211167716,1128,34.698933596888594,-24.048373975833442,31.060947242072007
146,-27.501772742384937,1128,34.698933596888594,-26.109467485826787,29.763429368246847
147,-9.822772447707703,1128,34.698933596888594,-24.81103479186291,29.885016828946135
148,4.228346115744703,1128,34.698933596888594,-26.08262433617715,27.921891688643722
149,-5.900148544044846,1128,34.698933596888594,-23.069712614788138,26.58919629437401
150,-17.70115055363278,1128,34.698933596888594,-21.75016273972816,26.142097790982486
151,-33.13272290296628,1128,34.698933596888594,-24.19510467568456,24.69531487542908
152,-43.71740407555078,1128,34.698933596888594,-25.540527896103516,25.00281502742754
153,-54.47934140184182,1128,34.698933596888594,-25.996457717125384,25.46218135567551
154,-68.78138194722484,1128,34.698933596888594,-26.65923754895997,26.42557963268456
155,-15.301761268384691,1128,34.698933596888594,-28.707698235280084,23.591813785665963
156,-28.498496054513996,1128,34.698933596888594,-28.453530351455363,23.56390440320665
157,8.563023495114875,1128,34.698933596888594,-28.160640270209843,24.003876825494995
158,-38.10762597774375,1128,34.698933596888594,-26.38626079503856,21.66638118575769
159,-16.97603866192471,1128,34.698933596888594,-26.36001615654093,21.678025287720857
160,-28.46564748094167,1128,34.698933596888594,-26.282048616245838,21.666951352886073
161,-26.16040177194854,1128,34.698933596888594,-27.9588121815707,20.17120769171498
162,-49.275267704906334,1128,34.698933596888594,-28.619542667822678,20.661042479345994
163,-4.080052795195536,1128,34.698933596888594,-27.964650005471242,21.242203123035836
164,-18.654523194311196,1128,34.698933596888594,-26.017248106276632,20.138752739698216
165,25.76535759360594,1128,34.698933596888594,-22.39998911603795,22.5980267227781
166,4.028816630134653,1128,34.698933596888594,-20.823459647411973,23.311946448564917
167,15.750023928326522,1128,34.698933596888594,-19.54481982861026,24.612145358134597
168,-43.52729738187031,1128,34.698933596888594,-21.932602003491013,24.500657370074787
169,-11.472690649798457,1128,34.698933596888594,-22.211229108778692,24.33989527728194
170,44.292501228494366,1128,44.292501228494366,-19.111546519672338,28.53107653549108
171,-18.946126155622274,1128,44.292501228494366,-18.402216682305134,28.339850348348293
172,1.0917678470345642,1128,44.292501228494366,-16.161758086175865,28.002404843366733
173,15.496331619606567,1128,44.292501228494366,-12.662974435103447,27.326222778198062
174,-35.35428418727708,1128,44.292501228494366,-10.991619547106058,24.599398696641703
175,-40.113363434573465,1128,44.292501228494366,-12.232199655415497,25.439500754139573
176,-1.4374197221929825,1128,44.292501228494366,-10.879145838799447,25.247736278336014
177,-19.73388233296488,1128,44.292501228494366,-12.293991130203434,24.89122464521015
178,8.075990365291549,1128,44.292501228494366,-9.984810313051668,24.509755634061367
179,29.947936126509653,1128,44.292501228494366,-7.638611573629949,26.005554363665414
180,-25.979203266061308,1128,44.292501228494366,-7.514289362885931,25.906503000082036
181,6.158735160300893,1128,44.292501228494366,-5.8983325162734594,25.689275682983205
182,-42.743031368577576,1128,44.292501228494366,-5.571720699457022,25.144507236111462
183,-4.011594940893881,1128,44.292501228494366,-5.568297806741939,25.144725641052656
184,-4.171537652899649,1128,44.292501228494366,-4.844148529671362,24.95585694806761
185,31.187266509356178,1128,44.292501228494366,-4.57305308388385,25.332475801070935
186,-13.14509826515351,1128,44.292501228494366,-5.431748828648258,25.316619154011832
187,-48.038444021703064,1128,44.292501228494366,-8.621172226149737,26.49817019340199
188,-20.729203754952604,1128,44.292501228494366,-7.481267544803852,25.384502782557817
189,-9.287220114953126,1128,44.292501228494366,-7.371994018061585,25.37111685719313
190,10.135671210476712,1128,44.292501228494366,-9.079835518962467,22.72158915619427
191,-17.78104492931122,1128,44.292501228494366,-9.021581457646914,22.6964420414039
192,-11.457928864632166,1128,44.292501228494366,-9.64906629323025,22.575280327674434
193,-24.481918491500984,1128,44.292501228494366,-11.647978798785626,21.994056373714066
194,27.217042462193415,1128,44.292501228494366,-8.519412466312103,22.87698707635474
195,-28.001648119629643,1128,44.292501228494366,-7.913826700564911,22.1452374611638
196,14.65471362050215,1128,44.292501228494366,-7.109220033430155,22.678840856289817
197,-33.45738695023136,1128,44.292501228494366,-7.79539526429348,23.280547223925186
198,-9.779136408876496,1128,44.292501228494366,-8.68815160300188,22.980297936072425
199,24.78227341541571,1128,44.292501228494366,-8.94643473855658,22.54816557329197
200,-27.032293770974576,1128,44.292501228494366,-8.999089263802242,22.591222430217357
