episode,reward,step,cum max reward,rolling mean,rolling std
83,-42.68225886594407,1128,32.03935456693843,-27.3905882384348,28.096107496664416
84,-58.64119259858464,1128,32.03935456693843,-29.190537410400413,27.423135968523958
85,-17.99822030140574,1128,32.03935456693843,-28.489821019695835,27.294150822375546
86,-15.782401181843142,1128,32.03935456693843,-27.362381221995008,26.72966796887508
87,-100.6859878828413,1128,32.03935456693843,-28.95899777841726,28.87920233683209
88,17.297254074781126,1128,32.03935456693843,-28.602299941771577,29.35594598062939
89,-0.7356796592380803,1128,32.03935456693843,-27.979672230733133,29.648328725200177
90,-12.748946513474074,1128,32.03935456693843,-28.515578488527463,29.134458277788408
91,-59.08371554971316,1128,32.03935456693843,-30.411424535243402,28.25355795874333
92,-37.16809871655817,1128,32.03935456693843,-31.94936794154333,26.612843503702983
93,-7.15644423756745,1128,32.03935456693843,-31.814858603941385,26.724775061300914
94,-85.2539045944558,1128,32.03935456693843,-32.94490867145267,27.886528613949817
95,-30.807132046813578,1128,32.03935456693843,-32.54978304157947,27.78563148258734
96,-13.721573766298413,1128,32.03935456693843,-31.85558943058606,27.858658317362224
97,-76.0009652823436,1128,32.03935456693843,-32.27069025753514,28.38099735693617
98,-40.09046799591014,1128,32.03935456693843,-33.13281364790515,28.00542489136943
99,-97.37792447859867,1128,32.03935456693843,-35.4801293329413,28.871271535201508
100,-32.35318544788437,1128,32.03935456693843,-35.40534417630291,28.874998368701306
101,-65.88857657942357,1128,32.03935456693843,-36.101319898615166,29.229660861896896
102,-66.92410127956335,1128,32.03935456693843,-36.431889005878055,29.497006556477714
103,-56.763659376713726,1128,32.03935456693843,-37.793022667822356,28.97446168596102
104,-75.3168952575257,1128,32.03935456693843,-38.344126209053506,29.45386344129734
105,-52.238198968413116,1128,32.03935456693843,-38.65152329604761,29.526610678697594
106,-47.842968622639674,1128,32.03935456693843,-38.60329380306617,29.509397809067273
107,-28.596491721774203,1128,32.03935456693843,-38.84190795405607,29.380978227224414
108,-50.795042237915816,1128,32.03935456693843,-40.0313351078118,28.736143585373398
109,-65.14897544029536,1128,32.03935456693843,-41.195852152963454,28.66700179840161
110,-9.172517995067341,1128,32.03935456693843,-40.449033770128686,29.059873903540232
111,-20.002096198079023,1128,32.03935456693843,-40.149112284046694,29.20253579800667
112,12.574438676800954,1128,32.03935456693843,-37.96154587687927,29.38655599710332
113,-65.05723176329667,1128,32.03935456693843,-39.468176976810696,28.987608539727322
114,-63.54633259508746,1128,32.03935456693843,-40.37292388493145,29.09176994000569
115,-79.2902289193492,1128,32.03935456693843,-41.49312223255712,29.60520483046756
116,-57.60589578811214,1128,32.03935456693843,-42.02942320645559,29.675113772948247
117,-37.62014784921409,1128,32.03935456693843,-42.2515995365494,29.602133409708095
118,-101.98946553931651,1128,32.03935456693843,-42.9514604211027,30.63918986258247
119,-67.02313360365564,1128,32.03935456693843,-42.670336790861555,30.3512784139609
120,-27.775157160896505,1128,32.03935456693843,-42.11411459078588,30.39065123568615
121,-70.61011399401934,1128,32.03935456693843,-42.66528083527864,30.682665984670987
122,-48.76645405185961,1128,32.03935456693843,-43.077494420970645,30.636192925078962
123,-52.43959254405653,1128,32.03935456693843,-44.377218521580346,29.732013542599645
124,-40.75907253929536,1128,32.03935456693843,-45.04045225395381,29.298291646959893
125,-71.33232146954273,1128,32.03935456693843,-45.4078330222342,29.526217813842965
126,-82.25496169922175,1128,32.03935456693843,-47.292413258335614,29.098935747287108
127,-50.52263806213831,1128,32.03935456693843,-47.859970613874786,28.9023134963738
128,-70.14499451025995,1128,32.03935456693843,-48.47025362819291,29.07989678513667
129,-64.83357295186656,1128,32.03935456693843,-48.60786208048807,29.143701785438655
130,-77.82672088409723,1128,32.03935456693843,-49.937384315658996,29.08017279221259
131,-32.00075493445949,1128,32.03935456693843,-50.29779217682825,28.74582908954596
132,-64.45356723670352,1128,32.03935456693843,-49.49262727358074,27.79406451907058
133,-103.05441770849573,1128,32.03935456693843,-52.167108868764664,27.00022718864976
134,-114.88560232947441,1128,32.03935456693843,-54.70377381699214,27.417395442852502
135,-62.85640010051986,1128,32.03935456693843,-55.817272785593154,26.68241691623199
136,-27.523771651594338,1128,32.03935456693843,-55.11594069896829,27.00739753307159
137,-110.56950896101503,1128,32.03935456693843,-56.74708314884511,28.09352238160365
138,-46.12951931451624,1128,32.03935456693843,-57.61315148388841,27.11363789655124
139,-86.5068279342039,1128,32.03935456693843,-57.640994224771696,27.14329410773223
140,-94.50433686377569,1128,32.03935456693843,-59.05648766514864,27.37203996299528
141,-109.5159611227744,1128,32.03935456693843,-61.18525182862589,27.490923105683127
142,-45.36190150986618,1128,32.03935456693843,-60.50438374479305,27.495061304648193
143,-76.99478316523063,1128,32.03935456693843,-61.32447963744462,27.422614120960105
144,-84.84647131363434,1128,32.03935456693843,-61.046002900445416,27.110017084978736
145,-26.48739939650928,1128,32.03935456693843,-60.91565209930375,27.264774081791654
146,-94.27710267673181,1128,32.03935456693843,-61.54650823479949,27.707291124051338
147,-77.65108664431499,1128,32.03935456693843,-61.78488568734953,27.800595583220158
148,-21.797938047553565,1128,32.03935456693843,-61.007869657812634,28.425737134571584
149,-66.04730929025285,1128,32.03935456693843,-60.80187885853991,28.3531823134142
150,-98.58491935394993,1128,32.03935456693843,-61.831805978218505,28.872060052096835
151,-92.17266211090516,1128,32.03935456693843,-62.81691027795774,29.13894148625182
152,-89.06946377330877,1128,32.03935456693843,-64.16075410132517,28.918506723918824
153,-91.42933258912748,1128,32.03935456693843,-65.0637383313521,29.125341342503518
154,-59.76558648685158,1128,32.03935456693843,-64.94410746572001,29.13603731326756
155,-102.46214704940094,1128,32.03935456693843,-67.01721033359408,28.386822966855213
156,-52.651635548828345,1128,32.03935456693843,-67.74275565249962,27.563140596534435
157,-122.44694907381484,1128,32.03935456693843,-70.74323093584664,25.92144794471602
158,-78.10476169806273,1128,32.03935456693843,-71.0331760455081,25.929372111960415
159,-43.256313232613245,1128,32.03935456693843,-70.58228672634202,26.237107486414562
160,-107.43108710791662,1128,32.03935456693843,-71.2076391305324,26.779140239339657
161,-49.8260936618296,1128,32.03935456693843,-71.03475463883721,26.893815419375247
162,-84.33930650745562,1128,32.03935456693843,-72.07295816457592,26.473044911065088
163,-109.034195351269,1128,32.03935456693843,-72.22950771595265,26.674044880898514
164,-49.872019548391826,1128,32.03935456693843,-71.84837184805791,26.871926688792495
165,-64.00137294906371,1128,32.03935456693843,-72.65339886557273,26.051689698730456
166,-95.8669582946053,1128,32.03935456693843,-73.21466207225242,26.277756832222124
167,-102.39626370095664,1128,32.03935456693843,-74.40643562001014,26.3597655664351
168,-89.4276750410514,1128,32.03935456693843,-75.22839300883224,26.2356157138277
169,-58.45845930597464,1128,32.03935456693843,-75.62171271475844,25.836754346916834
170,-113.68040523996288,1128,32.03935456693843,-76.56278124299001,26.44113498915821
171,-98.70976298599194,1128,32.03935456693843,-76.92844349380712,26.634713439828474
172,-119.4858821592057,1128,32.03935456693843,-78.4609600292975,27.06143345759057
173,-68.59552797543279,1128,32.03935456693843,-78.42652743963468,27.073238240865326
174,-82.46721856826271,1128,32.03935456693843,-78.81838623111014,26.9995365883138
175,-112.80692931214234,1128,32.03935456693843,-79.59572419617781,27.469795461997986
176,-83.20112822123609,1128,32.03935456693843,-80.73351026921729,26.49674419422992
177,-104.54532333572968,1128,32.03935456693843,-81.62443818252899,26.61068435418992
178,-56.4506448631676,1128,32.03935456693843,-80.58879878596615,26.664526189277765
179,-126.01256524326132,1128,32.03935456693843,-80.83606462849474,27.038761155198838
180,-118.25448617108218,1128,32.03935456693843,-82.06713320784057,27.45940545217697
181,-78.77773235067339,1128,32.03935456693843,-83.20611011226455,26.178712072145593
182,-94.81021495552356,1128,32.03935456693843,-82.85590357880918,25.90835208357768
183,-75.65755224488258,1128,32.03935456693843,-83.51208208837288,25.324391960021373
184,-96.21867769905995,1128,32.03935456693843,-83.72790097203634,25.39178710596689
185,-60.24236147618726,1128,32.03935456693843,-82.96652374120104,25.574329376290418
186,-90.20069353205973,1128,32.03935456693843,-82.53729557251849,25.278992421132163
187,-50.60657994761314,1128,32.03935456693843,-82.6538439822462,25.115260465090362
188,-139.4773496979442,1128,32.03935456693843,-84.04234546075095,26.485109992808134
189,-69.11683636619667,1128,32.03935456693843,-83.69279801747456,26.577892474178267
190,-94.2652758663981,1128,32.03935456693843,-85.19897305013875,25.14419620337668
191,-84.74524054380774,1128,32.03935456693843,-84.98715389162932,25.10610253778666
192,-173.15392180689682,1128,32.03935456693843,-87.10943911746448,28.304672658712583
193,-96.62956130922342,1128,32.03935456693843,-88.77236407883491,26.522460006166
194,-120.87674951092939,1128,32.03935456693843,-89.99079608373884,26.713486734365897
195,-89.02956298621328,1128,32.03935456693843,-89.77845483112247,26.68157878841188
196,-88.64401082306756,1128,32.03935456693843,-89.7000403580594,26.679567637236946
197,-75.55270278777019,1128,32.03935456693843,-89.3996678917141,26.762787920535168
198,-148.8007710919022,1128,32.03935456693843,-90.67458874733131,28.190136669446602
199,-123.7309349348813,1128,32.03935456693843,-92.09604093506532,28.20884748277875
200,-48.721438733172285,1128,32.03935456693843,-90.90180297248247,28.88938155183299
201,-54.964546430523804,1128,32.03935456693843,-90.9532009920757,28.821761169640574
202,-117.24718492202821,1128,32.03935456693843,-90.83765067759155,28.702806693914106
203,-65.83833473032652,1128,32.03935456693843,-90.56506341164184,28.88415128383041
204,-87.22021432562444,1128,32.03935456693843,-91.54203899148654,27.97688295360231
205,-76.84443637553869,1128,32.03935456693843,-90.86233564187815,27.953626750727217
206,-63.92934648907296,1128,32.03935456693843,-91.17574126026132,27.559367177151017
207,-98.90090329130894,1128,32.03935456693843,-91.4993322999025,27.562760174428913
208,-93.8850858802489,1128,32.03935456693843,-91.16268542276872,27.435947482925364
209,-96.42774770407111,1128,32.03935456693843,-92.1972571595616,26.71176536000815
210,-68.8809795581523,1128,32.03935456693843,-92.30569286198578,26.604392055261098
211,-66.40277493601093,1128,32.03935456693843,-91.65093323179481,26.875939036245875
212,-159.42684528091593,1128,32.03935456693843,-92.91827948912723,28.678366487254365
213,-121.36761475050739,1128,32.03935456693843,-93.62805592711514,28.983636893538357
214,-108.99392167240353,1128,32.03935456693843,-94.75106620192467,28.565996391726493
215,-113.69551107339342,1128,32.03935456693843,-94.75140188711201,28.566223977840302
216,-110.36238459553007,1128,32.03935456693843,-95.01034903399064,28.655595776276655
217,-82.65982971413457,1128,32.03935456693843,-94.19199231298904,28.465947043268883
218,-128.66221153840436,1128,32.03935456693843,-95.52680750327731,28.646150507807643
219,-123.15204386500845,1128,32.03935456693843,-96.43091473209388,28.86579553749111
220,-65.8478309205494,1128,32.03935456693843,-95.38737921228069,29.1081253742313
221,-146.78252888256273,1128,32.03935456693843,-96.80029922697683,30.031639234974016
222,-113.82352251168194,1128,32.03935456693843,-97.00648143088691,30.11774747068318
223,-65.73529091734692,1128,32.03935456693843,-97.21280689875756,29.864336886170662
224,-124.02302564112051,1128,32.03935456693843,-97.16859490759887,29.82217485035817
225,-112.80865429276174,1128,32.03935456693843,-97.04757642141398,29.745614865625306
226,-128.18784633156622,1128,32.03935456693843,-98.1455789543227,29.967007366324186
227,-92.6889113855421,1128,32.03935456693843,-98.0984388749898,29.974041007951417
228,-102.44095803308001,1128,32.03935456693843,-98.69362567028307,29.78362151405705
229,-99.07791881313796,1128,32.03935456693843,-98.75716436170703,29.78127138098823
230,-75.58083206043882,1128,32.03935456693843,-99.09801926357929,29.415976506181405
231,-81.94455154756425,1128,32.03935456693843,-98.91454944170162,29.49836279907976
232,-159.88696021601353,1128,32.03935456693843,-101.34300233655497,29.926175319642084
233,-65.91976648515313,1128,32.03935456693843,-99.70838937627074,29.804545740153674
234,-122.17641884988375,1128,32.03935456693843,-100.88749120924157,29.615754499037696
235,-86.08457653318294,1128,32.03935456693843,-100.70569789072569,29.682361455944925
236,-125.09102415343827,1128,32.03935456693843,-101.60227085982858,29.79841690032091
237,-126.08516655148594,1128,32.03935456693843,-100.55629852081945,28.00168395985047
238,-171.6432981245688,1128,32.03935456693843,-102.22327045004936,29.929100256727942
239,-154.384474448313,1128,32.03935456693843,-102.96788655976898,30.807663740125886
240,-108.90380628751707,1128,32.03935456693843,-103.40953641090907,30.74570007181453
241,-91.15977678368624,1128,32.03935456693843,-103.46544232114506,30.720518175493556
242,-141.0159389703838,1128,32.03935456693843,-104.92018090298092,30.918035815279662
243,-117.60995990832342,1128,32.03935456693843,-104.22705176556806,30.254452090681024
244,-152.18908547064788,1128,32.03935456693843,-104.85945511080732,30.96059097919653
245,-54.581417911090156,1128,32.03935456693843,-104.9896768703166,30.73057463719226
246,-148.85700216622953,1128,32.03935456693843,-107.07617588666562,30.44298829853704
247,-87.51421501778515,1128,32.03935456693843,-106.4154432221269,30.539727834034128
248,-149.31284940843838,1128,32.03935456693843,-108.27043243719605,30.554177050877303
249,-149.63338805798944,1128,32.03935456693843,-109.65739185347084,30.990379088962662
250,-138.77435903760113,1128,32.03935456693843,-111.03361235707222,30.87498131352619
251,-145.35784953127455,1128,32.03935456693843,-112.84313464689892,30.434591351488262
252,-138.51491504448876,1128,32.03935456693843,-113.7234460191918,30.594642007433453
253,-140.64793848102792,1128,32.03935456693843,-114.76262052143134,30.699491503792522
254,-157.6292648042515,1128,32.03935456693843,-116.12265423476869,31.22001534647442
255,-126.88919467712822,1128,32.03935456693843,-117.41172568185705,30.41220508407604
256,-147.11310559963724,1128,32.03935456693843,-119.20528858549318,29.707359607415512
257,-140.17597205784926,1128,32.03935456693843,-118.77749140275839,29.250080779264504
258,-126.17123528950641,1128,32.03935456693843,-118.88423852584725,29.268507689054733
259,-148.8506348076094,1128,32.03935456693843,-119.76994326218517,29.563978820287776
260,-156.81235890946803,1128,32.03935456693843,-120.72809543632017,30.057217576450803
261,-137.37390308314048,1128,32.03935456693843,-121.3283514027115,30.115165153247027
262,-147.06597941785438,1128,32.03935456693843,-122.75959917390529,29.764075869919573
263,-140.0059571168566,1128,32.03935456693843,-123.01168240898201,29.863076093861686
264,-131.74973165801597,1128,32.03935456693843,-123.2027421377155,29.891484397774242
265,-131.90185303683083,1128,32.03935456693843,-124.6706092958551,28.6051358620041
266,-132.63157894736838,1128,32.03935456693843,-124.35614374173967,28.43379757586592
267,-128.71105339195526,1128,32.03935456693843,-124.68697776130128,28.395046378228642
268,-147.07782344578135,1128,32.03935456693843,-126.49458959526649,27.11728476471683
269,-136.84087702043863,1128,32.03935456693843,-126.77943073702912,27.158022352418232
270,-145.80203826746995,1128,32.03935456693843,-127.51261704757819,27.217577267393803
271,-121.00340495098301,1128,32.03935456693843,-127.35296279467634,27.23459256767512
272,-131.97753770495137,1128,32.03935456693843,-128.2260433795521,26.723032931502516
273,-130.45278189820513,1128,32.03935456693843,-128.84852835433264,26.433429384533298
274,-158.78729662982286,1128,32.03935456693843,-130.17540341692563,26.403669720051187
275,-116.44444073518713,1128,32.03935456693843,-131.08348360969782,25.15661433314496
276,-125.80083795120008,1128,32.03935456693843,-132.05806775200082,24.0341427721099
277,-145.0971654037139,1128,32.03935456693843,-131.72940564506084,23.744315488822437
278,-96.22447886991056,1128,32.03935456693843,-132.40284369805545,22.21596153561609
279,-132.281646237527,1128,32.03935456693843,-132.62740430666975,22.16124758217064
280,-146.5366988889843,1128,32.03935456693843,-133.9707848034653,21.08173639238158
281,-150.21666897789922,1128,32.03935456693843,-134.52913246623112,21.17373618012861
282,-143.43145368820942,1128,32.03935456693843,-134.91460551371387,21.17441466666308
283,-172.91407837232794,1128,32.03935456693843,-134.9428450747752,21.22529793949177
284,-169.21639548342122,1128,32.03935456693843,-135.2724433199998,21.645068053116542
285,-133.27251017628708,1128,32.03935456693843,-135.8139700730836,21.271990297525477
286,-153.01530921622913,1128,32.03935456693843,-137.1885374604734,20.297087579912482
287,-126.44983518105886,1128,32.03935456693843,-136.86484626515508,20.35073900308447
288,-164.4511675313603,1128,32.03935456693843,-137.90576199011147,20.54054203584076
289,-160.7959241869144,1128,32.03935456693843,-138.09702507269517,20.715886623770583
290,-139.40211256191614,1128,32.03935456693843,-139.9819293982691,16.341162400466047
291,-91.65539416696542,1128,32.03935456693843,-138.710782553841,17.79520705750133
292,-148.09607943867138,1128,32.03935456693843,-140.05704620763845,16.03893661010077
293,-123.14285289549771,1128,32.03935456693843,-139.4754907295731,16.169619514919738
294,-155.18881046380014,1128,32.03935456693843,-139.59894456081332,16.269833974173345
295,-133.7588070915733,1128,32.03935456693843,-139.4874878509016,16.29277456945779
296,-136.33400884257577,1128,32.03935456693843,-139.2869580578194,16.274402568438955
297,-120.40173108280918,1128,32.03935456693843,-138.88444285867098,16.51613315261545
298,-151.25024979739223,1128,32.03935456693843,-139.12004977681238,16.617174902380814
299,-151.11989857768015,1128,32.03935456693843,-138.97539719399967,16.480157359459735
300,-124.89049526265214,1128,32.03935456693843,-138.93098165145577,16.516125183844355
301,-132.4067037113534,1128,32.03935456693843,-138.60417272060502,16.496031254619528
302,-166.93380829104603,1128,32.03935456693843,-139.19879130356495,17.027668037159067
303,-144.52248281012353,1128,32.03935456693843,-139.6065968040231,16.928033367465215
304,-155.32396933432818,1128,32.03935456693843,-139.75044868239462,17.035536495056935
305,-154.8594849523894,1128,32.03935456693843,-139.70705148334844,16.99351989384203
306,-147.42837931386438,1128,32.03935456693843,-139.93048428847564,17.02820950324811
307,-189.77045454480427,1128,32.03935456693843,-140.87947262463007,18.556313386933397
308,-153.64272670030664,1128,32.03935456693843,-141.18251194870675,18.65282264433241
309,-122.0887833641358,1128,32.03935456693843,-140.96782420884273,18.81871766144689
310,-129.96373229359776,1128,32.03935456693843,-140.9247548589931,18.84214126422364
311,-157.18196659055548,1128,32.03935456693843,-141.47031902884171,18.951662796591876
312,-155.74927251501404,1128,32.03935456693843,-142.07116834268749,18.96655355122887
313,-141.79792981120724,1128,32.03935456693843,-141.95383737303027,18.951202485142147
314,-156.1842105263158,1128,32.03935456693843,-142.38368922871643,19.051701019592635
315,-136.44972659157526,1128,32.03935456693843,-142.1758600803632,19.06457020711883
316,-131.59852618609287,1128,32.03935456693843,-142.4113072189212,18.861491181012987
317,-153.858028445927,1128,32.03935456693843,-142.89754034649843,18.868433380477747
318,-129.79714769629558,1128,32.03935456693843,-142.8829706975671,18.878511692992596
319,-131.3082455719129,1128,32.03935456693843,-142.27232511850244,18.79661942647097
320,-166.92875224354881,1128,32.03935456693843,-143.39419870757715,18.726494632125284
321,-133.8223244282148,1128,32.03935456693843,-143.5724539626219,18.592920827505363
322,-151.24585491655986,1128,32.03935456693843,-143.7090915073518,18.626942370278524
323,-153.63625259733712,1128,32.03935456693843,-144.98490870129461,17.21315853220507
324,-181.94551549757358,1128,32.03935456693843,-146.08855024040676,17.95625165963959
325,-166.09135189323825,1128,32.03935456693843,-146.52309808494573,18.202272988475425
326,-141.1497317779913,1128,32.03935456693843,-146.32161059161444,18.21063898006905
327,-120.70151991088753,1128,32.03935456693843,-145.8165009521184,18.603616035142437
328,-160.3628082826041,1128,32.03935456693843,-145.53758383901342,18.279381636486363
329,-158.81578947368422,1128,32.03935456693843,-145.30645926101928,18.037332296739596
330,-148.64375837351616,1128,32.03935456693843,-145.64804255429104,17.949592774605623
331,-146.74424339727662,1128,32.03935456693843,-145.5086855360921,17.915405937127172
332,-167.6528040582612,1128,32.03935456693843,-146.4243070666966,17.972019766905472
333,-159.787002712375,1128,32.03935456693843,-146.320658959608,17.878900885821803
334,-159.09217572492474,1128,32.03935456693843,-146.2827978826749,17.849330325021395
335,-168.52423356140977,1128,32.03935456693843,-146.92995612710808,18.120072436228785
336,-117.56200940956373,1128,32.03935456693843,-147.50565868805472,16.67817960275838
337,-139.82433751807116,1128,32.03935456693843,-147.32184220093026,16.717062126104416
338,-108.13343081191879,1128,32.03935456693843,-146.98829948796185,17.348270210884444
339,-173.61764901384186,1128,32.03935456693843,-147.39782923351834,17.758913132167415
340,-158.35765292345627,1128,32.03935456693843,-147.9444702520046,17.70806434173498
341,-176.10806805705985,1128,32.03935456693843,-148.82833823454868,18.10358721978673
342,-139.51754385964912,1128,32.03935456693843,-149.25313407403402,17.63973617991691
343,-137.1238850947983,1128,32.03935456693843,-148.93921485842083,17.728859717044287
344,-160.34431091685207,1128,32.03935456693843,-149.14420179929132,17.807798657204703
345,-142.71952741072613,1128,32.03935456693843,-149.54040251369298,17.45067645057931
346,-165.7732886666297,1128,32.03935456693843,-150.28188217936577,17.41495640612021
347,-137.83654814337407,1128,32.03935456693843,-149.6352763983064,17.322565637056044
348,-106.20624904040834,1128,32.03935456693843,-148.78380453675717,18.482455375477837
349,-130.78022089556333,1128,32.03935456693843,-148.23838790478462,18.64648370143327
350,-128.040829121308,1128,32.03935456693843,-147.64241777520502,18.857443027604464
351,-154.5219336223706,1128,32.03935456693843,-147.80005231539405,18.88524115208636
352,-124.44129600539944,1128,32.03935456693843,-146.3482932367406,18.079356197324852
353,-118.6289513299491,1128,32.03935456693843,-145.57020933962156,18.50668601775336
354,-92.84905340379241,1128,32.03935456693843,-144.92043756272506,19.81679187520169
355,-157.63712124497988,1128,32.03935456693843,-145.53540176164464,19.771434535369536
356,-176.7128524827676,1128,32.03935456693843,-145.96942144813826,20.24168606545317
357,-135.217667013556,1128,32.03935456693843,-145.51316354810587,20.247628727214174
