episode,action,reward
1,-0.9247743610375836,-10.050872599999998
1,-0.737896436542445,-10.2577979
1,-0.3762140818330528,-10.658345209999998
1,1.1350510308235,-12.206388775
1,-1.0607433421227568,-3.8364324166666672
1,0.369187007759598,-4.434244416666667
1,0.6467487361216113,-4.541493166666667
1,-0.5506004013655907,-4.055384666666666
1,-1.7538807087479213,-3.5389598333333336
1,-1.0577035917568312,-3.8377370833333333
1,-0.3070400797599211,10.686483990000001
1,-1.8751421753067108,8.95765815
1,-1.477629536162293,9.395912925000001
1,1.7347191268315605,12.746278125
1,1.7445040985257831,12.75599115
1,-1.0295396648524187,9.88993215
1,-1.6503565833863125,-5.044574166666667
1,-0.6538185623133703,-5.646650416666667
1,0.4226466021101958,-6.271484416666667
1,-1.0029576992237494,-5.435711666666667
1,-0.01882728065784889,-6.0302914166666675
1,-0.3404250633933592,-5.835991416666667
1,-1.7849341497321172,-10.645348583333332
1,-1.7765225049139226,-10.656246541666668
1,-0.9731826118242717,-11.6972503625
1,1.3971959592357495,-14.587817833333334
1,1.755258098396821,-15.005413083333334
1,0.7511549731920644,-13.834358133333334
1,0.35578424237105466,-16.701536613333335
1,0.8590311377688487,-17.434505673333334
1,-1.5754957972095762,-13.633665350000001
1,1.8424157018167864,-18.8668213
1,-0.5181560774372529,-15.344777733333336
1,0.7731838369967998,-17.309479713333335
1,0.3064493348999697,-14.608756646666667
1,0.801405157585894,-15.242075026666667
1,1.391331779805716,-15.996877666666665
1,-0.594297708944378,-13.371770166666666
1,-1.1965648160658588,-12.515542983333333
1,-0.3891211200047229,-13.663462046666664
1,1.8210014797535927,-4.3645875
1,0.5128172534447026,-3.9230745000000002
1,-1.4294602953584805,-3.2139524999999995
1,0.17444090859640538,-3.8088735
1,1.8801713445422288,-4.38456
1,-1.6501162507004374,-3.131205
1,0.6701507325285423,2.9865488466666665
1,1.1102960809130749,3.0981294066666663
1,-0.9680411992354578,2.5440020666666667
1,-0.18741615716443594,2.763877826666666
1,-0.025896753426020158,2.8093726266666668
1,-0.5643441276015393,2.6577086466666664
1,0.7575142876541001,-10.939898436666667
1,1.4177830507441254,-11.548513575
1,1.0637681967132373,-11.222187446666664
1,1.2905513338806966,-11.431226008333333
1,-2.0,-8.193333333333332
1,-1.6393588140361723,-8.5626888
1,1.0483929560567482,-10.651720053333333
1,-0.7902242371472563,-8.964181973333334
1,-0.3687198426966205,-9.374441973333333
1,0.3067511967876384,-10.002055093333334
1,1.1471737911551187,-10.738261066666666
1,1.133038790655363,-10.725880266666667
1,-1.816902811546706,-11.606349316666666
1,-1.262945017969634,-12.392063433333334
1,1.9846579468579293,-16.71674615
1,-0.6671689425353176,-13.237072393333333
1,-0.5555655488064355,-13.395358393333334
1,1.709952227607769,-16.366077416666666
1,1.0125877553241778,-19.085731226666663
1,-1.1610725627094989,-15.460761725
1,0.1629079177599091,-17.748122486666666
1,-1.0428551233207073,-15.667530716666667
1,-0.5503777638363543,-16.528960316666666
1,0.773308587697441,-18.709044686666665
1,0.5648973275121318,-20.395060763333333
1,1.085534120892829,-21.304488683333332
1,-0.6092231662221494,-18.225923323333333
1,-0.39565873429434406,-18.640415453333333
1,0.4113384074085209,-20.126829833333336
1,-1.870650979992766,-15.77769405
1,0.7064989042266934,-21.74146230666667
1,-1.8599643775714445,-16.639598433333333
1,0.19960871220549903,-20.80890529666667
1,1.0366750607373758,-22.348898696666666
1,1.9289582070310343,-23.99046265
1,-1.1044167345850844,-18.18404811666667
1,-0.25078144725076346,-21.155816079999997
1,-0.9306810320645305,-19.68041572
1,0.6615954553721881,-22.9921048
1,0.4637947487877816,-22.6058014
1,-0.7301678600322541,-20.11554412
1,0.5950461819734327,-22.86211312
1,0.8432530364944606,-25.27451502666667
1,-1.1179816985706252,-20.86534531666667
1,1.4942912973079507,-26.650966950000004
1,-0.7384992929064573,-21.756797686666665
1,-1.6533341668051582,-19.60769545
1,-1.1163885742594704,-20.869103983333336
1,-1.8857453495419714,-17.073755416666664
1,-1.1202874311819473,-18.88085583333333
1,1.9075286596149752,-24.654057916666666
1,-1.675186085557542,-17.516787708333332
1,1.5128921051410935,-23.9067
1,0.5064933978659396,-22.000838416666667
1,-1.7687492948916321,-17.018109374999998
1,-0.9415229283770774,-20.48832956
1,-1.8816572572936296,-20.675
1,-0.8924587044012791,-20.675
1,1.3469596236737615,-23.18134755
1,-1.1587179127727247,-18.279346399999998
1,1.6988212337715787,-22.96178558333333
1,-1.3230058944680394,-17.281691666666664
1,-1.9726959037826153,-19.399876966666667
1,0.292061898494282,-20.440186208333333
1,1.6195135408463095,-22.819640333333332
1,-1.637818698912306,-16.654675166666667
1,1.0695374499268282,-23.69745673666667
1,-0.4785435150261361,-20.582216215
1,-0.7617479929165967,-20.391782028333335
1,-0.44160643161857216,-21.616666666666667
1,-1.3885558951535555,-21.616666666666667
1,0.42660340417369413,-22.446625613333335
1,-0.9893815200082132,-21.21141686
1,-1.37815886643902,-22.058333333333334
1,-0.8781304850059723,-22.058333333333334
1,-0.09966260976472752,-22.058333333333334
1,0.9688581799634939,-23.9817604425
1,1.643677147098332,-25.321444641666666
1,0.00577717359528096,-21.994755873333332
1,0.3275882231117446,-22.631463553333337
1,1.6197128120898245,-25.187931766666665
1,-1.508468284383535,-18.667213450000002
1,-1.7356773360461752,-18.167730133333333
1,1.8238901494747903,-25.591897499999998
1,-0.016518806687670473,-21.680782046666664
1,-1.348553166090424,-18.78806558333333
1,-0.21417118330396745,-21.251558645
1,1.1963867084262243,-24.054987033333337
1,0.198166596058301,-22.103996446666667
1,-2.0,-17.37333333333333
1,1.378949612147089,-23.653042708333334
1,0.795972020645944,-22.54904116666667
1,1.1449291919139784,-23.20988416666667
1,-0.96407341028846,-19.01310691666667
1,-1.637030699986311,-17.597082708333335
1,-2.0,-19.84436216666667
1,1.7483753506222093,-22.963832283333332
1,0.3774111385668304,-20.515632526666664
1,1.1387254987346145,-21.875159716666666
1,0.3271484658595534,-20.425868826666665
1,1.364858072263892,-22.278957475
1,-0.41267568041789016,-19.022840766666665
1,-0.9778477633189362,-19.570560056666668
1,-2.0,-17.35333333333333
1,1.2581686246248975,-24.14790085
1,-1.013188070694902,-19.49388869166667
1,0.1346058001199868,-21.954452531666668
1,0.2738090787882177,-22.226192716666667
1,1.4920525233180517,-24.70850825
1,-1.0722252545184383,-19.447680766666668
1,0.13290019838531597,-22.043870713333337
1,1.4272037051603754,-24.581380716666665
1,0.3136414258745104,-22.398224553333336
1,-1.3122957345480843,-18.9247065
1,-0.2320112137168926,-18.21730508
1,0.09026357946073871,-18.8015126
1,-1.615761279111736,-15.6366076
1,-0.4709218639868622,-17.838299779999996
1,0.47640528188635667,-19.449646725
1,-0.10706519487581456,-18.450323774999998
1,-1.6712937783521364,-19.8889065
1,1.7979951175906326,-23.875401
1,-0.9270190949985926,-18.644975955
1,-1.123842402115272,-19.129623045
1,-1.2235106308115085,-20.55
1,1.7571323173891735,-23.7998181
1,1.3230318218820676,-26.17700598333333
1,-1.032619999170059,-20.976196383333335
1,-1.2638415130075233,-20.435334266666665
1,-1.537549205531425,-22.278943796666667
1,0.8369327075854942,-25.153620566666667
1,-1.5265462655944724,-21.629712766666668
1,-0.5755400105571189,-24.258333333333333
1,-0.8565491237043799,-24.258333333333333
1,-0.6334018464411217,-24.258333333333333
1,-1.9005581742318514,-24.258333333333333
1,-0.4400121582586789,-24.258333333333333
1,-0.04982002233066796,-24.258333333333333
1,0.5542329962881851,-23.141127041666667
1,-0.23448777553397493,-21.5248182375
1,0.5242611635973375,-23.081669645833333
1,-0.8885708472429035,-20.419051741666667
1,-0.9004943326938073,-22.041666666666668
1,1.3860224712197646,-24.79118825
1,0.997006712960772,-21.94900258666667
1,-1.1487787011950923,-17.827832283333333
1,1.3270445714408634,-22.547246341666668
1,0.24311879767165978,-20.582382446666667
1,0.6287228307025261,-21.28140301666667
1,-0.660629426489888,-18.811035656666668
1,-1.3566705026801742,-14.73687765
1,-1.3689595705186886,-15.41721016
1,-0.49749369168646007,-17.05
1,-1.2857386535418782,-17.05
1,1.6831467855154347,-19.63278515
1,-0.8531741134631678,-15.595338330000002
1,-0.31953977995165017,-14.883707249999999
1,-1.922050775492504,-14.8489920375
1,-0.734260620860943,-15.375
1,-1.7090738951943996,-15.375
1,-0.8181054966759627,-15.375
1,1.3081275846662739,-17.1851295
1,1.2504613803615343,-17.568876625
1,-0.649026722071889,-14.766736966666665
1,-1.3960051619572806,-13.587134208333332
1,-0.6592068245413643,-15.384734366666667
1,-0.18063929725976768,-15.791666666666666
1,1.609565820035249,-18.0792475
1,-1.7767686504047329,-14.074179166666665
1,0.4228506977092068,-17.08468154166667
1,-1.2010723808843111,-15.831985125000001
1,-0.6142411748668541,-16.458333333333336
1,0.6863583543567855,-17.475000791666666
1,0.284471606962303,-16.8797078125
1,-0.9763883241534419,-15.940523653333333
1,-1.7485941146296775,-17.46666666666667
1,-0.47843713570436197,-17.46666666666667
1,-1.6693562311356174,-17.46666666666667
1,-0.54923897379543,-17.46666666666667
1,1.361955388799439,-19.607643333333332
1,-0.08718599912586411,-17.867847234999996
1,-1.2164468331766396,-15.972727575
1,-1.6713302490524713,-18.025005840099997
1,-1.4885742613784143,-18.02500058401
1,1.8620393926583154,-21.0457016
1,-0.03224160565555767,-17.966880189999998
1,-0.2944593188897069,-15.33475952
1,-0.26180962780997774,-15.386340200000001
1,-0.8653683036964974,-14.432718560000001
1,-0.20660555920396906,-15.4735641
1,0.1091539485596118,-15.955217619999999
1,-0.9104485460333449,-15.62052464
1,-0.6906872693946622,-13.641666961326667
1,0.33305373316278075,-14.050572896666665
1,0.8223648244033157,-14.6513259775
1,-1.1249786897522904,-12.223097033333334
1,-1.6037135654622574,-13.641671086566667
1,-1.2310225677621451,-13.641667108656668
1,-0.11747592869262169,-14.033333378801332
1,-1.5594288965174878,-14.033333337880133
1,0.039808094557273854,-14.083610977666666
1,1.0177867565539982,-15.318800699999999
1,-0.7321133009132637,-13.005934756666667
1,-1.1356364922054558,-13.724985916666665
1,1.3140149031865676,-15.338813383333335
1,0.5164309758728711,-14.354196758333332
1,-1.8707979283830607,-11.456983000000001
1,0.13620312355249098,-13.884811053333333
1,-1.1111174135765456,-13.54852228
1,-1.5258434326529162,-13.716666666666669
1,0.05439774638219719,-13.155760979250001
1,-1.604714679603684,-13.027572354083333
1,0.455623959007597,-13.628506168333335
1,-1.0366691989469028,-12.554827165
1,-0.5141019053662221,-13.091666666666669
1,-1.0940256325422117,-13.091666666666669
1,-1.1656279142756403,-13.558333333333334
1,0.44372918196438693,-14.09979351
1,1.050502957098308,-14.840219516666668
1,-0.34180437734065094,-13.094904076666667
1,1.3932008457203957,-15.258385633333333
1,0.5709783724950648,-14.255063543333332
1,-0.3679599184599889,-14.08686435
1,-0.5394436625376353,-13.8360573
1,0.023470647709091352,-14.655888000000001
1,0.15657475543949717,-14.831089650000003
1,0.1703335832866073,-14.84920125
1,0.3066708739284807,-15.028649999999999
1,1.4244931691564537,-17.487162
1,-1.731015177221674,-12.816934500000002
1,1.6404846138968772,-17.788466500000002
1,0.6878820877549456,-16.4595926
1,1.7843367458844344,-17.989145
1,-1.2062376083283355,-13.630328000000002
1,0.12639216248639817,-16.148303466666665
1,1.150895690698896,-17.620494
1,-0.25129781442056975,-15.565417946666667
1,1.8867249401009438,-18.6778865
1,-1.564679007150128,-13.468394266666667
1,-0.6913347744290284,-14.862839906666668
1,-0.22357565157925752,-16.64436867
1,1.5842161092584135,-19.452407474999998
1,1.1977660289369387,-18.860294999999997
1,-0.6485872743452781,-15.92077893
1,-0.882078642855058,-15.523251989999999
1,-0.29852885271317975,-16.51676289
1,-2.0,-14.573333333333332
1,0.001813568501065177,-18.219639626666666
1,0.7497072088015257,-19.445810746666666
1,1.7587162709759672,-21.10009175
1,-1.0534673008997282,-16.297595483333332
1,-0.6470121052088693,-17.038019186666663
1,-1.9677509740521866,-15.609339166666665
1,1.3759229933665047,-21.8398213
1,-0.8865176610471797,-17.710545013333334
1,-0.3820148742084233,-18.690941133333332
1,-1.4410941368474584,-16.632815100000002
1,-1.274463327186742,-18.632851013333337
1,-0.8173706854906961,-25.808333333333334
1,0.7453415692880481,-27.539574399166664
1,0.07983748006967817,-25.99377549933333
1,-1.2711547702975463,-23.891649069166668
1,-1.9055450562167553,-25.808333333333334
1,-0.6068453212642084,-25.808333333333334
1,0.80350679368195,-40.88203225
1,0.6608223600526402,-40.39241575
1,-0.7789307225058368,-35.155325562499996
1,1.3897210886843845,-42.893484375
1,0.47918554697036475,-39.769209249999996
1,-1.3277961416370023,-33.0627625
1,-0.9437886265387858,-24.148272246666668
1,-0.5164078125713232,-26.51666666666667
1,-1.4655558506855355,-26.51666666666667
1,0.03226100379085306,-26.593657808333337
1,-0.1888261197850345,-26.439675525000002
1,1.2779067574145673,-29.566375016666665
1,-0.41018535836071335,-32.7092606625
1,-1.9253842721401475,-31.58456224666666
1,-0.31448903130628336,-34.108333333333334
1,0.2821567950716166,-34.97448717166667
1,1.1566429212671405,-37.658942616666664
1,-1.6799781341881208,-29.69157703333334
1,-1.8537404982180936,-38.175000000000004
1,-0.7836540435943498,-38.175000000000004
1,-1.3269193317040142,-38.175000000000004
1,-0.6198063848106741,-38.175000000000004
1,-0.6270663520671067,-38.175000000000004
1,1.6630393072020655,-43.88880495
1,0.1922588705454289,-31.6381544
1,-1.6849393294780777,-25.906984200000004
1,-1.6696422950128875,-31.1
1,-1.889518786912753,-31.1
1,-1.330895156125484,-31.1
1,1.0055887657333145,-33.91464952
1,-1.9023793676168483,-29.38432578
1,0.935557823893927,-35.0287046925
1,-1.9016214771325295,-29.587961974166667
1,-1.9978184502324736,-32.30833333333334
1,-1.22222915050458,-32.30833333333334
1,1.600705493238931,-36.96280106666667
1,1.7737710604624453,-47.57423099999999
1,0.9221553798058189,-44.42979602999999
1,0.6313747501182725,-43.35618819
1,-1.0908327138602276,-36.5498289
1,-0.8066612489605243,-37.71566094
1,0.1663544176348224,-41.639242710000005
1,-1.6465935905811482,-40.31912560000001
1,-1.6914878613835005,-43.242927200000004
1,0.9610787572493256,-52.441593360000006
1,0.09127196132438664,-48.66315223466667
1,0.880527587063511,-52.09167450666667
1,-0.9156200209521188,-43.847274133333336
1,-1.2767986341734616,-34.98360675
1,0.012181656038801947,-38.16679834375
1,0.1745433503818199,-38.723905625
1,-1.142444515962283,-37.484297937499996
1,-1.2005364009336552,-38.125
1,0.6863623113331156,-40.480080375
1,0.8745441599126669,-63.086498016666674
1,1.7747946904361123,-67.82499313333334
1,-1.9532784771815712,-47.05990080000001
1,-0.7978478836023148,-53.817252280000005
1,-0.8275381959676484,-57.01533148666668
1,1.2768039679847751,-65.20377013333334
1,1.9229847353963372,-52.269999524999996
1,0.5354699625052883,-46.705742003333334
1,-1.5281350773197344,-37.74919618333333
1,-0.5553182886453607,-42.083902143333326
1,-0.7129389367421108,-41.381595972499994
1,-1.3851533989676144,-42.03928588416667
1,-1.4337118336084105,-32.891666666666666
1,1.3263268788481555,-36.817912025
1,-0.32846676554371923,-31.81128724833333
1,-1.320961155383808,-30.045797437499996
1,0.516070343011855,-34.41936617333333
1,-1.2191439786999676,-31.363967159999998
1,-1.1667099866710093,-39.900000000000006
1,0.0807664674628139,-40.19003270100001
1,-1.640503824943591,-39.609967299000004
1,-0.3805635831123011,-39.900000000000006
1,-2.0,-39.900000000000006
1,1.4615217992310745,-45.1483263
1,-0.568087102349542,-32.5165200675
1,-0.15765896153798487,-33.931474045
1,-1.6206166801198991,-32.442278155
1,-0.4314670697408687,-34.475
1,0.11987719993955137,-34.8469473275
1,-0.9731637956309447,-34.1030526725
1,0.8833046248686722,-43.746632135
1,0.10836665456548156,-40.920235462
1,-1.234396277635791,-36.908135645
1,-0.963471434864863,-40.525000000000006
1,0.6985972850933151,-43.072960745
1,1.953575196209293,-47.65018655
1,1.8968050124749007,-56.62343706666667
1,-0.5669791845163137,-45.624392746666665
1,-0.2576248024596648,-47.12060590666666
1,-1.4884627332684435,-41.167433433333336
1,0.07827293215331288,-48.70741950666667
1,0.26937771420011236,-49.53924878666667
1,-1.236684400725101,-38.8653242
1,-0.8576000830680401,-40.54828252
1,-1.0550232716967827,-44.35
1,-0.6818856975251717,-44.35
1,1.8467503639460796,-51.72128045
1,1.274995734609714,-49.4391625
1,0.23188447327057782,-37.219233333333335
1,-1.1541208569842842,-32.25060416666666
1,-1.7877232955267117,-29.940604166666663
1,-1.9294693632717546,-36.179689583333335
1,-0.6932569747578654,-36.458333333333336
1,1.5578543024679026,-41.570046874999996
1,1.7683828876992198,-46.086070875
1,-1.2274801701638327,-34.87807743333334
1,1.6730068668801845,-45.744745583333334
1,0.4432340151780907,-41.344309153333334
1,-0.2861167907037605,-38.62078380333333
1,-1.5482661445641956,-33.60270961666667
1,0.43825764378878596,-53.49665610666666
1,1.038289763987001,-56.27604138666666
1,0.255498256854104,-52.65011178666666
1,1.7536342553368218,-59.5894448
1,0.36668584697532847,-53.16512842666667
1,-0.39830977807886114,-49.41672874666667
1,-0.4680776578052481,-31.844582793333338
1,-0.46015131476433035,-31.871042193333334
1,0.6032141376641862,-35.22204502333334
1,1.4568192644199018,-37.78863355
1,-1.1832634564369933,-29.455258883333336
1,-0.2247698896466308,-32.657407543333335
1,1.028167987950309,-34.07800625666667
1,-0.48662969012413493,-29.673767876666666
1,0.9154175086298726,-33.76149817666666
1,0.7702212925060592,-33.35384804666667
1,0.9485005439318055,-33.85436200666667
1,1.2805494988326318,-34.78647505833334
1,-1.446305127373325,-25.68961233333333
1,1.5170633945559304,-34.13396453333333
1,-1.3811300087144924,-25.885339566666666
1,0.4279312664614423,-31.190037133333334
1,1.5532870776575036,-34.231873199999995
1,-0.14261361632526626,-29.60499793333333
1,-1.8123345050421875,-22.304550449999997
1,-1.313072090063582,-23.6646179
1,1.0270917355348268,-29.759842746666667
1,0.877096503206797,-29.392080246666666
1,0.9951670914286619,-29.681582886666664
1,-1.6866915267825031,-22.64681475
1,1.0097765685680282,-29.862829050000006
1,0.5549135055269039,-28.74218415
1,1.5645823248314983,-31.229755875
1,-0.6462078411024264,-25.60599465
1,-0.42491361574800646,-26.21181435
1,0.8513698240009879,-29.4725382
1,-1.21306258619757,-27.66418461666667
1,-1.8908834574618218,-25.530181316666663
1,-1.5293341714406243,-26.668461233333336
1,-1.346696736588723,-27.243472833333335
1,1.7790368894183195,-36.52425576666667
1,0.6712471814412808,-33.38529187333333
1,-1.9083458220678247,-23.647847125
1,-1.9976379372879594,-23.3868971
1,-1.135644798927562,-25.906062875
1,0.2645083235946055,-29.920724505000003
1,-0.41733420441968105,-28.36649809
1,0.21500944915942544,-29.790532975
1,-1.0986248064619395,-27.090428624999998
1,1.242638437828818,-30.714497125
1,1.324628170848821,-30.918369625
1,-1.2371586205319547,-24.207345500000002
1,-1.6632264846676987,-24.65978775
1,-0.12882050852477622,-27.625008950499996
1,-0.46099861411535237,-24.558334129023333
1,0.37444567514643,-25.385951622500002
1,0.354266529854228,-25.341351233333334
1,0.33037070441424365,-25.288536081666667
1,-0.26240476008589697,-23.9139103875
1,-0.13582898932164067,-24.2247599475
1,1.9136368940250512,-28.27023193333333
1,-1.453319584151671,-20.611743266666668
1,-0.0994547315125538,-23.87681484066667
1,-1.6366331468672977,-22.369556455
1,1.920542608839971,-28.28518426666667
1,0.5959717941372991,-25.41022678666667
1,0.8627103854176417,-22.459888696666667
1,-0.3883833762821016,-20.03221801666667
1,1.7014182869454988,-24.033088558333333
1,-2.0,-16.673333333333332
1,0.5710574603032286,-21.912819956666667
1,-1.5582299808167437,-17.594076483333335
1,-1.1477061965287194,-20.754784249999997
1,-1.5840965307878552,-23.424991567000003
1,0.9116334601494049,-25.3469533175
1,0.41586970187343963,-24.301748557499998
1,-1.5939433975980322,-20.626298125
1,1.6762109035785868,-26.958872075
1,0.20585566830534585,-24.639889866666667
1,0.5306185394613201,-25.346944546666666
1,0.2455702722150792,-24.72634120666667
1,0.035903842376829864,-24.269844456666668
1,0.7930186265768078,-25.918283976666665
1,-1.8152606013925232,-19.800250183333333
1,0.06568975637063312,-22.264194453333335
1,0.05414677624804032,-22.24119349333333
1,0.2996472448534018,-22.730242773333334
1,0.07671289794083647,-22.286159573333336
1,1.8334259302663511,-25.785488266666665
1,0.09572357429773026,-22.324007573333333
1,-1.3609560163589487,-20.1721584
1,0.045902524523542265,-23.446444839999998
1,-1.6936330568417666,-19.395373949999996
1,-0.4630336553154142,-22.268817945
1,1.89607926674435,-27.33460745
1,-1.8494050476330797,-19.296019699999995
1,0.2921204621756397,-20.055434670833332
1,-1.439320476131563,-19.0278986625
1,-0.7974397428452495,-19.541666666666668
1,1.4021269606218065,-22.007668666666664
1,-0.02278528063735763,-19.497135116666666
1,-0.3248488241879919,-18.906859533333332
1,-0.2251059850488315,-18.270906035
1,-1.5899568023202995,-17.403478121666666
1,-1.3458246809466128,-18.691666666666666
1,-1.525363292088024,-18.691666666666666
1,0.7526907985121438,-19.957881288333333
1,0.570886650947394,-19.652048238333332
1,1.1651157124420952,-21.8025904
1,1.1900408781618736,-21.846852266666666
1,1.4702173735930497,-22.344428266666664
1,0.8971683590168813,-21.326713173333335
1,0.3845653338028798,-20.416311893333337
1,-0.7829941803437044,-18.188237013333335
1,-1.608654854515979,-16.13235115
1,-0.44451417344602273,-18.37041799
1,1.9758738558153972,-22.6437433
1,-1.6162546882914501,-16.11774015
1,-2.0,-15.379999999999999
1,-0.7972677948837967,-17.692252269999997
1,-2.0,-17.027327233333335
1,-1.1390888399901695,-17.583333333333336
