tempus_interval_time,C_electricity_price [$/MWh],C_demand [MW]
2018-05-26 05:35:00,53.47,0.5411650803692482
2018-05-26 05:40:00,53.47,1.4307464402239647
2018-05-26 05:45:00,53.47,1.4162031729937437
2018-05-26 05:50:00,53.47,3.094760152622138
2018-05-26 05:55:00,53.47,7.718823444913707
2018-05-26 06:00:00,58.56,4.727239535882322
2018-05-26 06:05:00,58.56,1.4694508771299497
2018-05-26 06:10:00,58.56,0.6866924578384492
2018-05-26 06:15:00,58.56,2.384226449126798
2018-05-26 06:20:00,58.56,1.0457757383496014
2018-05-26 06:25:00,58.56,3.486818423023349
2018-05-26 06:30:00,72.63,0.0
2018-05-26 06:35:00,72.63,0.10479580514894876
2018-05-26 06:40:00,72.63,0.7848204703903694
2018-05-26 06:45:00,72.63,0.342753691988007
2018-05-26 06:50:00,72.63,0.618233350268568
2018-05-26 06:55:00,72.63,0.394589164160157
2018-05-26 07:00:00,78.82,0.16398775948453287
2018-05-26 07:05:00,78.82,0.49723406159796957
2018-05-26 07:10:00,78.82,0.0
2018-05-26 07:15:00,78.82,0.3280743994635828
2018-05-26 07:20:00,78.82,0.0
2018-05-26 07:25:00,78.82,0.0
2018-05-26 07:30:00,88.23,3.085952790307649
2018-05-26 07:35:00,88.23,1.5123408364746662
2018-05-26 07:40:00,88.23,0.0
2018-05-26 07:45:00,88.23,0.0
2018-05-26 07:50:00,88.23,0.16023472528855554
2018-05-26 07:55:00,88.23,0.6034770050140141
2018-05-26 08:00:00,160.88,0.11602783996114113
2018-05-26 08:05:00,160.88,0.0
2018-05-26 08:10:00,160.88,0.0
2018-05-26 08:15:00,160.88,0.0
2018-05-26 08:20:00,160.88,0.16323391931850725
2018-05-26 08:25:00,160.88,0.0
2018-05-26 08:30:00,81.74,0.0
2018-05-26 08:35:00,81.74,0.0
2018-05-26 08:40:00,81.74,0.3391831465529555
2018-05-26 08:45:00,81.74,0.0
2018-05-26 08:50:00,81.74,0.0
2018-05-26 08:55:00,81.74,0.0
2018-05-26 09:00:00,79.37,1.1059963645703672
2018-05-26 09:05:00,79.37,0.0
2018-05-26 09:10:00,79.37,0.0
2018-05-26 09:15:00,79.37,0.1860810870648748
2018-05-26 09:20:00,79.37,1.1031934263124734
2018-05-26 09:25:00,79.37,2.9622362359926533
2018-05-26 09:30:00,61.15,0.6233642168894081
2018-05-26 09:35:00,61.15,1.1565994670406625
2018-05-26 09:40:00,61.15,1.2822471366040082
2018-05-26 09:45:00,61.15,1.966721847694935
2018-05-26 09:50:00,61.15,0.0
2018-05-26 09:55:00,61.15,8.008457034588897
2018-05-26 10:00:00,57.08,1.3245279782993404
2018-05-26 10:05:00,57.08,3.321683279448692
2018-05-26 10:10:00,57.08,0.0
2018-05-26 10:15:00,57.08,0.8656010421706082
2018-05-26 10:20:00,57.08,4.849033820514637
2018-05-26 10:25:00,57.08,2.3314183553713175
2018-05-26 10:30:00,54.66,2.620362759850822
2018-05-26 10:35:00,54.66,0.0
2018-05-26 10:40:00,54.66,1.947389268280864
2018-05-26 10:45:00,54.66,2.554638047807485
2018-05-26 10:50:00,54.66,2.147525470290279
2018-05-26 10:55:00,54.66,0.0
2018-05-26 11:00:00,53.61,0.0
2018-05-26 11:05:00,53.61,1.0357990405495807
2018-05-26 11:10:00,53.61,0.5524755282920806
2018-05-26 11:15:00,53.61,0.0
2018-05-26 11:20:00,53.61,0.0
2018-05-26 11:25:00,53.61,0.07968219395253634
2018-05-26 11:30:00,55.7,3.249857456107499
2018-05-26 11:35:00,55.7,0.5295651163550991
2018-05-26 11:40:00,55.7,0.0020448047167145773
2018-05-26 11:45:00,55.7,0.0
2018-05-26 11:50:00,55.7,0.3016008567024563
2018-05-26 11:55:00,55.7,0.0
2018-05-26 12:00:00,54.06,0.0
2018-05-26 12:05:00,54.06,0.0
