,action,discounted_return,observation,reward,scaled_reward,step
2009-11-17 21:10:00,[ 2.  0.],12.270965255395135,[ 19.49  10.    11.    17.    21.     5.     1.     0.15],-19.165166666666668,0.12380217708333334,817
2009-11-17 21:15:00,[ 2.  0.],12.26986169526445,[ 19.49  10.    11.    17.    21.    10.     1.     0.3 ],-19.165166666666668,0.12380217708333334,818
2009-11-17 21:20:00,[ 2.  0.],12.268746988061721,[ 19.49  10.    11.    17.    21.    15.     1.     0.45],-19.165166666666668,0.12380217708333334,819
2009-11-17 21:25:00,[ 2.  0.],12.267621021190314,[ 19.49  10.    11.    17.    21.    20.     1.     0.6 ],-19.165166666666668,0.12380217708333334,820
2009-11-17 21:30:00,[ 2.  0.],12.266483680916144,[ 19.49  10.    11.    17.    21.    25.     1.     0.75],-19.165166666666668,0.12380217708333334,821
2009-11-17 21:35:00,[ 2.  0.],12.265334852356375,[ 18.32  10.    11.    17.    21.    30.     1.     0.9 ],-18.014666666666667,0.12387408333333333,822
2009-11-17 21:40:00,[ 2.  0.],12.264101786891969,[ 18.32  10.    11.    17.    21.    35.     1.     1.05],-18.014666666666667,0.12387408333333333,823
2009-11-17 21:45:00,[ 2.  0.],12.262856266220833,[ 18.32  10.    11.    17.    21.    40.     1.     1.2 ],-18.014666666666667,0.12387408333333333,824
2009-11-17 21:50:00,[ 2.  0.],12.261598164532849,[ 18.32  10.    11.    17.    21.    45.     1.     1.35],-18.014666666666667,0.12387408333333333,825
2009-11-17 21:55:00,[ 2.  0.],12.260327354746968,[ 18.32  10.    11.    17.    21.    50.     1.     1.5 ],-18.014666666666667,0.12387408333333333,826
2009-11-17 22:00:00,[ 2.  0.],12.259043708498595,[ 18.32  10.    11.    17.    21.    55.     1.     1.65],-18.014666666666667,0.12387408333333333,827
2009-11-17 22:05:00,[ 2.  0.],12.25774709612654,[ 18.28  10.    11.    17.    22.     0.     1.     1.8 ],-17.975333333333335,0.12387654166666667,828
2009-11-17 22:10:00,[ 2.  0.],12.256434903494823,[ 18.28  10.    11.    17.    22.     5.     1.     1.95],-17.975333333333335,0.12387654166666667,829
2009-11-17 22:15:00,[ 2.  0.],12.255109456392049,[ 18.28  10.    11.    17.    22.    10.     1.     2.1 ],-17.975333333333335,0.12387654166666667,830
2009-11-17 22:20:00,[ 2.  0.],12.253770620934723,[ 18.28  10.    11.    17.    22.    15.     1.     2.25],-17.975333333333335,0.12387654166666667,831
2009-11-17 22:25:00,[ 2.  0.],12.252418261886929,[ 18.28  10.    11.    17.    22.    20.     1.     2.4 ],-17.975333333333335,0.12387654166666667,832
2009-11-17 22:30:00,[ 2.  0.],12.251052242646736,[ 18.28  10.    11.    17.    22.    25.     1.     2.55],-17.975333333333335,0.12387654166666667,833
2009-11-17 22:35:00,[ 2.  0.],12.249672425232413,[ 18.04  10.    11.    17.    22.    30.     1.     2.7 ],-17.739333333333335,0.12389129166666667,834
2009-11-17 22:40:00,[ 2.  0.],12.24826377127854,[ 18.04  10.    11.    17.    22.    35.     1.     2.85],-17.739333333333335,0.12389129166666667,835
2009-11-17 22:45:00,[ 2.  0.],12.24684088849683,[ 18.04  10.    11.    17.    22.    40.     1.     3.  ],-17.739333333333335,0.12389129166666667,836
2009-11-17 22:50:00,[ 2.  0.],12.245403633161779,[ 18.04  10.    11.    17.    22.    45.     1.     3.15],-17.739333333333335,0.12389129166666667,837
2009-11-17 22:55:00,[ 2.  0.],12.24395186009606,[ 18.04  10.    11.    17.    22.    50.     1.     3.3 ],-17.739333333333335,0.12389129166666667,838
2009-11-17 23:00:00,[ 2.  0.],12.242485422655939,[ 18.04  10.    11.    17.    22.    55.     1.     3.45],-17.739333333333335,0.12389129166666667,839
2009-11-17 23:05:00,[ 2.  0.],12.241004172716448,[ 17.58  10.    11.    17.    23.     0.     1.     3.6 ],-17.287,0.1239195625,840
2009-11-17 23:10:00,[ 2.  0.],12.23947940425904,[ 17.58  10.    11.    17.    23.     5.     1.     3.75],-17.287,0.1239195625,841
2009-11-17 23:15:00,[ 2.  0.],12.237939234100065,[ 17.58  10.    11.    17.    23.    10.     1.     3.9 ],-16.2322,0.1239854875,842
2009-11-17 23:20:00,[ 2.  0.],12.236316915757625,[ 17.58  10.    11.    17.    23.    15.     1.     3.99],-14.808219999999999,0.12407448625,843
2009-11-17 23:25:00,[ 2.  0.],12.234588312633978,[ 17.58   10.     11.     17.     23.     20.      1.      3.999],-14.665821999999997,0.124083386125,844
2009-11-17 23:30:00,[ 2.  0.],12.232833259099998,[ 17.58    10.      11.      17.      23.      25.       1.       3.9999],-14.651582199999998,0.1240842761125,845
2009-11-17 23:35:00,[ 2.  0.],12.23105957877524,[ 18.05     10.       11.       17.       23.       30.        1.        3.99999],-15.041847166666669,0.12405988455208333,846
2009-11-17 23:40:00,[ 2.  0.],12.229292620427444,[ 18.05  10.    11.    17.    23.    35.     1.     4.  ],-15.041666666666668,0.12405989583333332,847
2009-11-17 23:45:00,[ 2.  0.],12.227507802620293,[ 18.05  10.    11.    17.    23.    40.     1.     4.  ],-15.041666666666668,0.12405989583333332,848
2009-11-17 23:50:00,[ 2.  0.],12.225704956350468,[ 18.05  10.    11.    17.    23.    45.     1.     4.  ],-15.041666666666668,0.12405989583333332,849
2009-11-17 23:55:00,[ 2.  0.],12.223883899512263,[ 18.05  10.    11.    17.    23.    50.     1.     4.  ],-15.041666666666668,0.12405989583333332,850
2009-11-18 00:00:00,[ 2.  0.],12.222044448160537,[ 18.05  10.    11.    17.    23.    55.     1.     4.  ],-15.041666666666668,0.12405989583333332,851
2009-11-18 00:05:00,[ 2.  0.],12.220186416492117,[ 18.87  10.    11.    18.     0.     0.     2.     4.  ],-15.725000000000001,0.1240171875,852
2009-11-18 00:10:00,[ 2.  0.],12.218352756557708,[ 18.87  10.    11.    18.     0.     5.     2.     4.  ],-15.725000000000001,0.1240171875,853
2009-11-18 00:15:00,[ 2.  0.],12.216500574805771,[ 18.87  10.    11.    18.     0.    10.     2.     4.  ],-15.725000000000001,0.1240171875,854
2009-11-18 00:20:00,[ 2.  0.],12.214629684147255,[ 18.87  10.    11.    18.     0.    15.     2.     4.  ],-15.725000000000001,0.1240171875,855
2009-11-18 00:25:00,[ 2.  0.],12.2127398956033,[ 18.87  10.    11.    18.     0.    20.     2.     4.  ],-15.725000000000001,0.1240171875,856
2009-11-18 00:30:00,[ 2.  0.],12.21083101828615,[ 18.87  10.    11.    18.     0.    25.     2.     4.  ],-15.725000000000001,0.1240171875,857
2009-11-18 00:35:00,[ 2.  0.],12.208902859379931,[ 17.32  10.    11.    18.     0.    30.     2.     4.  ],-14.433333333333334,0.12409791666666667,858
2009-11-18 00:40:00,[ 2.  0.],12.20687367950833,[ 17.32  10.    11.    18.     0.    35.     2.     4.  ],-14.433333333333334,0.12409791666666667,859
2009-11-18 00:45:00,[ 2.  0.],12.204824002870367,[ 17.32  10.    11.    18.     0.    40.     2.     4.  ],-14.433333333333334,0.12409791666666667,860
2009-11-18 00:50:00,[ 2.  0.],12.20275362242796,[ 17.32  10.    11.    18.     0.    45.     2.     4.  ],-14.433333333333334,0.12409791666666667,861
2009-11-18 00:55:00,[ 2.  0.],12.200662329051793,[ 17.32  10.    11.    18.     0.    50.     2.     4.  ],-14.433333333333334,0.12409791666666667,862
2009-11-18 01:00:00,[ 2.  0.],12.198549911500134,[ 17.32  10.    11.    18.     0.    55.     2.     4.  ],-14.433333333333334,0.12409791666666667,863
2009-11-18 01:05:00,[ 2.  0.],12.196416156397454,[ 15.13  10.    11.    18.     1.     0.     2.     4.  ],-12.608333333333334,0.12421197916666667,864
2009-11-18 01:10:00,[ 2.  0.],12.194145633566452,[ 15.13  10.    11.    18.     1.     5.     2.     4.  ],-12.608333333333334,0.12421197916666667,865
2009-11-18 01:15:00,[ 2.  0.],12.191852176161401,[ 15.13  10.    11.    18.     1.    10.     2.     4.  ],-12.608333333333334,0.12421197916666667,866
2009-11-18 01:20:00,[ 2.  0.],12.189535552519938,[ 15.13  10.    11.    18.     1.    15.     2.     4.  ],-12.608333333333334,0.12421197916666667,867
2009-11-18 01:25:00,[ 2.  0.],12.187195528639682,[ 15.13  10.    11.    18.     1.    20.     2.     4.  ],-12.608333333333334,0.12421197916666667,868
2009-11-18 01:30:00,[ 2.  0.],12.184831868154554,[ 15.13  10.    11.    18.     1.    25.     2.     4.  ],-12.608333333333334,0.12421197916666667,869
2009-11-18 01:35:00,[ 2.  0.],12.182444332310995,[ 14.79  10.    11.    18.     1.    30.     2.     4.  ],-12.325,0.12422968749999999,870
2009-11-18 01:40:00,[ 2.  0.],12.180014792738385,[ 14.79  10.    11.    18.     1.    35.     2.     4.  ],-12.325,0.12422968749999999,871
2009-11-18 01:45:00,[ 2.  0.],12.177560712362023,[ 14.79  10.    11.    18.     1.    40.     2.     4.  ],-12.325,0.12422968749999999,872
2009-11-18 01:50:00,[ 2.  0.],12.175081843294953,[ 14.79  10.    11.    18.     1.    45.     2.     4.  ],-12.325,0.12422968749999999,873
2009-11-18 01:55:00,[ 2.  0.],12.172577935146432,[ 14.79  10.    11.    18.     1.    50.     2.     4.  ],-12.325,0.12422968749999999,874
2009-11-18 02:00:00,[ 2.  0.],12.170048734996405,[ 14.79  10.    11.    18.     1.    55.     2.     4.  ],-12.325,0.12422968749999999,875
2009-11-18 02:05:00,[ 2.  0.],12.167493987370086,[ -6.66  10.    11.    18.     2.     0.     2.     4.  ],5.550000000000001,0.125346875,876
2009-11-18 02:10:00,[ 2.  0.],12.163784961989979,[ -6.66  10.    11.    18.     2.     5.     2.     4.  ],5.550000000000001,0.125346875,877
2009-11-18 02:15:00,[ 2.  0.],12.160038471707056,[ -6.66  10.    11.    18.     2.    10.     2.     4.  ],5.550000000000001,0.125346875,878
2009-11-18 02:20:00,[ 2.  0.],12.156254138087913,[ -6.66  10.    11.    18.     2.    15.     2.     4.  ],5.550000000000001,0.125346875,879
2009-11-18 02:25:00,[ 2.  0.],12.152431578876687,[ -6.66  10.    11.    18.     2.    20.     2.     4.  ],5.550000000000001,0.125346875,880
2009-11-18 02:30:00,[ 2.  0.],12.148570407956246,[ -6.66  10.    11.    18.     2.    25.     2.     4.  ],5.550000000000001,0.125346875,881
2009-11-18 02:35:00,[ 2.  0.],12.14467023530935,[  9.83  10.    11.    18.     2.    30.     2.     4.  ],-8.191666666666666,0.12448802083333334,882
2009-11-18 02:40:00,[ 2.  0.],12.141598196440393,[  9.83  10.    11.    18.     2.    35.     2.     4.  ],-8.191666666666666,0.12448802083333334,883
2009-11-18 02:45:00,[ 2.  0.],12.13849512687583,[  9.83  10.    11.    18.     2.    40.     2.     4.  ],-8.191666666666666,0.12448802083333334,884
2009-11-18 02:50:00,[ 2.  0.],12.13536071317428,[  9.83  10.    11.    18.     2.    45.     2.     4.  ],-8.191666666666666,0.12448802083333334,885
2009-11-18 02:55:00,[ 2.  0.],12.132194638728238,[  9.83  10.    11.    18.     2.    50.     2.     4.  ],-8.191666666666666,0.12448802083333334,886
2009-11-18 03:00:00,[ 2.  0.],12.128996583732224,[  9.83  10.    11.    18.     2.    55.     2.     4.  ],-8.191666666666666,0.12448802083333334,887
2009-11-18 03:05:00,[ 2.  0.],12.125766225150374,[-18.63  10.    11.    18.     3.     0.     2.     4.  ],15.525,0.12597031250000001,888
2009-11-18 03:10:00,[ 2.  0.],12.121005972374123,[-18.63  10.    11.    18.     3.     5.     2.     4.  ],15.525,0.12597031250000001,889
2009-11-18 03:15:00,[ 2.  0.],12.116197636236468,[-18.63  10.    11.    18.     3.    10.     2.     4.  ],15.525,0.12597031250000001,890
2009-11-18 03:20:00,[ 2.  0.],12.111340731046912,[-18.63  10.    11.    18.     3.    15.     2.     4.  ],15.525,0.12597031250000001,891
2009-11-18 03:25:00,[ 2.  0.],12.106434766209036,[-18.63  10.    11.    18.     3.    20.     2.     4.  ],15.525,0.12597031250000001,892
2009-11-18 03:30:00,[ 2.  0.],12.101479246170749,[-18.63  10.    11.    18.     3.    25.     2.     4.  ],15.525,0.12597031250000001,893
2009-11-18 03:35:00,[ 2.  0.],12.0964736703745,[  9.82  10.    11.    18.     3.    30.     2.     4.  ],-8.183333333333334,0.12448854166666666,894
2009-11-18 03:40:00,[ 2.  0.],12.092914271422055,[  9.82  10.    11.    18.     3.    35.     2.     4.  ],-8.183333333333334,0.12448854166666666,895
2009-11-18 03:45:00,[ 2.  0.],12.089318918944839,[  9.82  10.    11.    18.     3.    40.     2.     4.  ],-8.183333333333334,0.12448854166666666,896
2009-11-18 03:50:00,[ 2.  0.],12.085687249775921,[  9.82  10.    11.    18.     3.    45.     2.     4.  ],-8.183333333333334,0.12448854166666666,897
2009-11-18 03:55:00,[ 2.  0.],12.082018897080049,[  9.82  10.    11.    18.     3.    50.     2.     4.  ],-8.183333333333334,0.12448854166666666,898
2009-11-18 04:00:00,[ 2.  0.],12.078313490316535,[  9.82  10.    11.    18.     3.    55.     2.     4.  ],-8.183333333333334,0.12448854166666666,899
2009-11-18 04:05:00,[ 2.  0.],12.074570655201892,[  9.77  10.    11.    18.     4.     0.     2.     4.  ],-8.141666666666667,0.12449114583333333,900
2009-11-18 04:10:00,[ 2.  0.],12.070787383200585,[  9.77  10.    11.    18.     4.     5.     2.     4.  ],-8.141666666666667,0.12449114583333333,901
2009-11-18 04:15:00,[ 2.  0.],12.066965896330565,[  9.77  10.    11.    18.     4.    10.     2.     4.  ],-8.141666666666667,0.12449114583333333,902
2009-11-18 04:20:00,[ 2.  0.],12.063105808583085,[  9.77  10.    11.    18.     4.    15.     2.     4.  ],-8.141666666666667,0.12449114583333333,903
2009-11-18 04:25:00,[ 2.  0.],12.059206730050233,[  9.77  10.    11.    18.     4.    20.     2.     4.  ],-8.141666666666667,0.12449114583333333,904
2009-11-18 04:30:00,[ 2.  0.],12.055268266885756,[  9.77  10.    11.    18.     4.    25.     2.     4.  ],-8.141666666666667,0.12449114583333333,905
2009-11-18 04:35:00,[ 2.  0.],12.051290021265057,[  9.84  10.    11.    18.     4.    30.     2.     4.  ],-8.200000000000001,0.1244875,906
2009-11-18 04:40:00,[ 2.  0.],12.047275274005102,[  9.84  10.    11.    18.     4.    35.     2.     4.  ],-8.200000000000001,0.1244875,907
2009-11-18 04:45:00,[ 2.  0.],12.043219973742543,[  9.84  10.    11.    18.     4.    40.     2.     4.  ],-8.200000000000001,0.1244875,908
2009-11-18 04:50:00,[ 2.  0.],12.039123710851024,[  9.84  10.    11.    18.     4.    45.     2.     4.  ],-8.200000000000001,0.1244875,909
2009-11-18 04:55:00,[ 2.  0.],12.0349860715667,[  9.84  10.    11.    18.     4.    50.     2.     4.  ],-8.200000000000001,0.1244875,910
2009-11-18 05:00:00,[ 2.  0.],12.030806637946167,[  9.84  10.    11.    18.     4.    55.     2.     4.  ],-8.200000000000001,0.1244875,911
2009-11-18 05:05:00,[ 2.  0.],12.026584987824405,[ 13.04  10.    11.    18.     5.     0.     2.     4.  ],-10.866666666666667,0.12432083333333334,912
2009-11-18 05:10:00,[ 2.  0.],12.022489044940484,[ 13.04  10.    11.    18.     5.     5.     2.     4.  ],-10.866666666666667,0.12432083333333334,913
2009-11-18 05:15:00,[ 2.  0.],12.018351728896084,[ 13.04  10.    11.    18.     5.    10.     2.     4.  ],-10.866666666666667,0.12432083333333334,914
2009-11-18 05:20:00,[ 2.  0.],12.014172621780585,[ 13.04  10.    11.    18.     5.    15.     2.     4.  ],-10.866666666666667,0.12432083333333334,915
2009-11-18 05:25:00,[ 2.  0.],12.009951301461857,[ 13.04  10.    11.    18.     5.    20.     2.     4.  ],-10.866666666666667,0.12432083333333334,916
2009-11-18 05:30:00,[ 2.  0.],12.005687341543993,[ 13.04  10.    11.    18.     5.    25.     2.     4.  ],-10.866666666666667,0.12432083333333334,917
2009-11-18 05:35:00,[ 2.  0.],12.001380311323887,[ 17.37  10.    11.    18.     5.    30.     2.     4.  ],-14.475000000000001,0.1240953125,918
2009-11-18 05:40:00,[ 2.  0.],11.997257574569566,[ 17.37  10.    11.    18.     5.    35.     2.     4.  ],-14.475000000000001,0.1240953125,919
2009-11-18 05:45:00,[ 2.  0.],11.99309319400964,[ 17.37  10.    11.    18.     5.    40.     2.     4.  ],-14.475000000000001,0.1240953125,920
2009-11-18 05:50:00,[ 2.  0.],11.98888674899964,[ 17.37  10.    11.    18.     5.    45.     2.     4.  ],-14.475000000000001,0.1240953125,921
2009-11-18 05:55:00,[ 2.  0.],11.984637814646103,[ 17.37  10.    11.    18.     5.    50.     2.     4.  ],-14.475000000000001,0.1240953125,922
2009-11-18 06:00:00,[ 2.  0.],11.980345961763728,[ 17.37  10.    11.    18.     5.    55.     2.     4.  ],-14.475000000000001,0.1240953125,923
2009-11-18 06:05:00,[ 0.  2.],11.976010756832055,[ 18.55  10.    11.    18.     6.     0.     2.     4.  ],-12.366604833333334,0.12422708719791666,924
2009-11-18 06:10:00,[ 0.  2.],11.971498656196111,[ 18.55     10.       11.       18.        6.        5.        2.        3.83333],-12.366604833333334,0.12422708719791666,925
2009-11-18 06:15:00,[ 0.  2.],11.966940978786077,[ 18.55     10.       11.       18.        6.       10.        2.        3.66666],-12.366604833333334,0.12422708719791666,926
2009-11-18 06:20:00,[ 0.  2.],11.96233726423045,[ 18.55     10.       11.       18.        6.       15.        2.        3.49999],-12.366604833333334,0.12422708719791666,927
2009-11-18 06:25:00,[ 0.  2.],11.9576870475076,[ 18.55     10.       11.       18.        6.       20.        2.        3.33332],-12.366604833333334,0.12422708719791666,928
2009-11-18 06:30:00,[ 0.  2.],11.952989858898674,[ 18.55     10.       11.       18.        6.       25.        2.        3.16665],-12.366604833333334,0.12422708719791666,929
2009-11-18 06:35:00,[ 0.  2.],11.948245223940152,[ 20.03     10.       11.       18.        6.       30.        2.        2.99998],-13.353266566666667,0.12416542083958333,930
2009-11-18 06:40:00,[ 0.  2.],11.943514952626854,[ 20.03     10.       11.       18.        6.       35.        2.        2.83331],-13.353266566666667,0.12416542083958333,931
2009-11-18 06:45:00,[ 0.  2.],11.938736900795245,[ 20.03     10.       11.       18.        6.       40.        2.        2.66664],-13.353266566666667,0.12416542083958333,932
2009-11-18 06:50:00,[ 0.  2.],11.933910585813766,[ 20.03     10.       11.       18.        6.       45.        2.        2.49997],-13.353266566666667,0.12416542083958333,933
2009-11-18 06:55:00,[ 0.  2.],11.929035520175946,[ 20.03    10.      11.      18.       6.      50.       2.       2.3333],-13.353266566666667,0.12416542083958333,934
2009-11-18 07:00:00,[ 0.  2.],11.924111211450874,[ 20.03     10.       11.       18.        6.       55.        2.        2.16663],-13.353266566666667,0.12416542083958333,935
2009-11-18 07:05:00,[ 0.  2.],11.919137162233637,[ 23.21     10.       11.       18.        7.        0.        2.        1.99996],-15.473255966666667,0.12403292150208334,936
2009-11-18 07:10:00,[ 0.  2.],11.91424670780966,[ 23.21     10.       11.       18.        7.        5.        2.        1.83329],-15.473255966666667,0.12403292150208334,937
2009-11-18 07:15:00,[ 0.  2.],11.909306854856139,[ 23.21     10.       11.       18.        7.       10.        2.        1.66662],-15.473255966666667,0.12403292150208334,938
2009-11-18 07:20:00,[ 0.  2.],11.904317104398027,[ 23.21     10.       11.       18.        7.       15.        2.        1.49995],-15.473255966666667,0.12403292150208334,939
2009-11-18 07:25:00,[ 0.  2.],11.89927695242016,[ 23.21     10.       11.       18.        7.       20.        2.        1.33328],-15.473255966666667,0.12403292150208334,940
2009-11-18 07:30:00,[ 0.  2.],11.894185889816251,[ 23.21     10.       11.       18.        7.       25.        2.        1.16661],-15.473333333333333,0.12403291666666666,941
2009-11-18 07:35:00,[ 0.  2.],11.889043407221804,"[ 23.81      10.        11.        18.         7.        30.         2.
   0.999943]",-15.873333333333331,0.12400791666666668,942
2009-11-18 07:40:00,[ 0.  2.],11.883874232883947,"[ 23.81      10.        11.        18.         7.        35.         2.
   0.833276]",-15.873333333333331,0.12400791666666668,943
2009-11-18 07:45:00,[ 0.  2.],11.878652844663922,"[ 23.81      10.        11.        18.         7.        40.         2.
   0.666609]",-15.873333333333331,0.12400791666666668,944
2009-11-18 07:50:00,[ 0.  2.],11.873378715148757,"[ 23.81      10.        11.        18.         7.        45.         2.
   0.499942]",-15.873333333333331,0.12400791666666668,945
2009-11-18 07:55:00,[ 0.  2.],11.868051311598066,"[ 23.81      10.        11.        18.         7.        50.         2.
   0.333275]",-15.873333333333331,0.12400791666666668,946
2009-11-18 08:00:00,[ 0.  2.],11.862670095890282,"[ 23.81      10.        11.        18.         7.        55.         2.
   0.166608]",-15.87472225,0.12400782985937499,947
2009-11-18 08:05:00,[ 0.  2.],11.857234612152439,"[  2.46700000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   0.00000000e+00   2.00000000e+00   6.09113000e-18]",-20.558333333333337,0.12371510416666666,948
2009-11-18 08:10:00,[ 0.  2.],11.852039907056348,"[  2.46700000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   5.00000000e+00   2.00000000e+00  -1.18054000e-34]",-20.558333333333337,0.12371510416666666,949
2009-11-18 08:15:00,[ 0.  2.],11.846792730191611,"[  2.46700000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   1.00000000e+01   2.00000000e+00  -1.18054000e-35]",-20.558333333333337,0.12371510416666666,950
2009-11-18 08:20:00,[ 0.  2.],11.841492551540341,"[  2.46700000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   1.50000000e+01   2.00000000e+00  -1.18054000e-36]",-20.558333333333337,0.12371510416666666,951
2009-11-18 08:25:00,[ 0.  2.],11.836138835730988,"[  2.46700000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   2.00000000e+01   2.00000000e+00  -1.18054000e-37]",-20.558333333333337,0.12371510416666666,952
2009-11-18 08:30:00,[ 0.  2.],11.83073104198417,"[  2.46700000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   2.50000000e+01   2.00000000e+00  -1.18054000e-38]",-20.558333333333337,0.12371510416666666,953
2009-11-18 08:35:00,[ 0.  2.],11.825268624058085,"[  2.97300000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   3.00000000e+01   2.00000000e+00  -1.18054000e-39]",-24.775000000000002,0.1234515625,954
2009-11-18 08:40:00,[ 0.  2.],11.820017233897048,"[  2.97300000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   3.50000000e+01   2.00000000e+00  -1.18054000e-40]",-24.775000000000002,0.1234515625,955
2009-11-18 08:45:00,[ 0.  2.],11.81471279939095,"[  2.97300000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   4.00000000e+01   2.00000000e+00  -1.18054000e-41]",-24.775000000000002,0.1234515625,956
2009-11-18 08:50:00,[ 0.  2.],11.809354784738353,"[  2.97300000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   4.50000000e+01   2.00000000e+00  -1.18054000e-42]",-24.775000000000002,0.1234515625,957
2009-11-18 08:55:00,[ 0.  2.],11.803942648725593,"[  2.97300000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   5.00000000e+01   2.00000000e+00  -1.18054000e-43]",-24.775000000000002,0.1234515625,958
2009-11-18 09:00:00,[ 0.  2.],11.798475844672286,"[  2.97300000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   8.00000000e+00   5.50000000e+01   2.00000000e+00  -1.18054000e-44]",-24.775000000000002,0.1234515625,959
2009-11-18 09:05:00,[ 0.  2.],11.792953820376052,"[  3.15900000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   0.00000000e+00   2.00000000e+00  -1.18054000e-45]",-26.325,0.12335468749999999,960
2009-11-18 09:10:00,[ 0.  2.],11.787473871591986,"[  3.15900000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   5.00000000e+00   2.00000000e+00  -1.18054000e-46]",-26.325,0.12335468749999999,961
2009-11-18 09:15:00,[ 0.  2.],11.781938569789887,"[  3.15900000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   1.00000000e+01   2.00000000e+00  -1.18054000e-47]",-26.325,0.12335468749999999,962
2009-11-18 09:20:00,[ 0.  2.],11.776347355848358,"[  3.15900000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   1.50000000e+01   2.00000000e+00  -1.18054000e-48]",-26.325,0.12335468749999999,963
2009-11-18 09:25:00,[ 0.  2.],11.770699664998357,"[  3.15900000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   2.00000000e+01   2.00000000e+00  -1.18054000e-49]",-26.325,0.12335468749999999,964
2009-11-18 09:30:00,[ 0.  2.],11.764994926766047,"[  3.15900000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   2.50000000e+01   2.00000000e+00  -1.18054000e-50]",-26.325,0.12335468749999999,965
2009-11-18 09:35:00,[ 0.  2.],11.759232564915198,"[  3.06200000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   3.00000000e+01   2.00000000e+00  -1.18054000e-51]",-25.51666666666667,0.12340520833333334,966
2009-11-18 09:40:00,[ 0.  2.],11.753360966244303,"[  3.06200000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   3.50000000e+01   2.00000000e+00  -1.18054000e-52]",-25.51666666666667,0.12340520833333334,967
2009-11-18 09:45:00,[ 0.  2.],11.747430058495913,"[  3.06200000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   4.00000000e+01   2.00000000e+00  -1.18054000e-53]",-25.51666666666667,0.12340520833333334,968
2009-11-18 09:50:00,[ 0.  2.],11.74143924258846,"[  3.06200000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   4.50000000e+01   2.00000000e+00  -1.18054000e-54]",-25.51666666666667,0.12340520833333334,969
2009-11-18 09:55:00,[ 0.  2.],11.735387913389019,"[  3.06200000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   5.00000000e+01   2.00000000e+00  -1.18054000e-55]",-25.51666666666667,0.12340520833333334,970
2009-11-18 10:00:00,[ 0.  2.],11.729275459652207,"[  3.06200000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   9.00000000e+00   5.50000000e+01   2.00000000e+00  -1.18054000e-56]",-25.51666666666667,0.12340520833333334,971
2009-11-18 10:05:00,[ 2.  0.],11.723101263958467,"[  2.79000000e+01   1.00000000e+01   1.10000000e+01   1.80000000e+01
   1.00000000e+01   0.00000000e+00   2.00000000e+00  -1.18054000e-57]",-27.435,0.12328531250000001,972
2009-11-18 10:10:00,[ 2.  0.],11.716985809554009,[ 27.9   10.    11.    18.    10.     5.     2.     0.15],-27.435,0.12328531250000001,973
2009-11-18 10:15:00,[ 2.  0.],11.710808582882821,[ 27.9  10.   11.   18.   10.   10.    2.    0.3],-27.435,0.12328531250000001,974
2009-11-18 10:20:00,[ 2.  0.],11.704568959982673,[ 27.9   10.    11.    18.    10.    15.     2.     0.45],-27.435,0.12328531250000001,975
2009-11-18 10:25:00,[ 2.  0.],11.698266310588547,[ 27.9  10.   11.   18.   10.   20.    2.    0.6],-27.435,0.12328531250000001,976
2009-11-18 10:30:00,[ 2.  0.],11.691899998069228,[ 27.9   10.    11.    18.    10.    25.     2.     0.75],-27.435,0.12328531250000001,977
2009-11-18 10:35:00,[ 2.  0.],11.685469379362855,[ 32.   10.   11.   18.   10.   30.    2.    0.9],-31.46666666666667,0.12303333333333333,978
