,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
10,36.88333333333333,36.88333333333333,-2,10.0,44.26,4,3.60858E-39,-4.00953E-40,"[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   4.50000000e+01   1.00000000e+00  -4.00953000e-40]","[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   4.50000000e+01   1.00000000e+00  -4.00953000e-40]","[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   4.00000000e+01   1.00000000e+00  -4.00953000e-39]",-4.009529999999999768838777204134602651069738148106637386206334790041288414389431158069556727422308429163722021115745519637130200862884521484375E-39,4.3303e-38,-36.88333333333333,"[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   4.00000000e+01   1.00000000e+00  -4.00953000e-39]",11
11,36.88333333333333,36.88333333333333,-2,10.0,44.26,4,3.60858E-40,-4.00953E-41,"[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   5.00000000e+01   1.00000000e+00  -4.00953000e-41]","[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   5.00000000e+01   1.00000000e+00  -4.00953000e-41]","[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   4.50000000e+01   1.00000000e+00  -4.00953000e-40]",-4.0095300000000000951040006040608289865844436109340151712645476934896158023212539315557189572966197903085283638091596003505401313304901123046875E-40,4.3303e-39,-36.88333333333333,"[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   4.50000000e+01   1.00000000e+00  -4.00953000e-40]",12
12,36.88333333333333,39.528996963333334,0.79700598802565369993544663884676992893218994140625,10.0,44.26,4,0.0597755,0.0597755,"[ 44.26       10.          6.         19.         23.         55.          1.
   0.0597755]","[ 44.26       10.          6.         19.         23.         55.          1.
   0.0597755]","[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   5.00000000e+01   1.00000000e+00  -4.00953000e-41]",-4.00952999999999978923035366662999179703940723953334849777247309650680887613517008141244186678945288923527241753408389968171832151710987091064453125E-41,0.717306,-39.528996963333334,"[  4.42600000e+01   1.00000000e+01   6.00000000e+00   1.90000000e+01
   2.30000000e+01   5.00000000e+01   1.00000000e+00  -4.00953000e-41]",13
13,36.88333333333333,34.23766970333333,-2,10.0,44.26,4,-0.0597755,2.24309E-18,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   0.00000000e+00   2.00000000e+00   2.24309000e-18]","[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   0.00000000e+00   2.00000000e+00   2.24309000e-18]","[ 44.26       10.          6.         19.         23.         55.          1.
   0.0597755]",0.059775500000000002243094598952666274271905422210693359375,-0.717306,-34.23766970333333,"[ 44.26       10.          6.         19.         23.         55.          1.
   0.0597755]",14
14,37.025,37.025,-2,10.0,44.43,4,-2.24309E-18,-9.73135E-35,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+00   2.00000000e+00  -9.73135000e-35]","[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+00   2.00000000e+00  -9.73135000e-35]","[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   0.00000000e+00   2.00000000e+00   2.24309000e-18]",2.243089999999999902686521056561599242585437976961796301134111075725741102360188961029052734375E-18,-2.69171e-17,-37.025,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   0.00000000e+00   2.00000000e+00   2.24309000e-18]",15
15,37.025,43.6895,2,10.0,44.43,4,0.150000,0.150000,[ 44.43  10.     6.    20.     0.    10.     2.     0.15],[ 44.43  10.     6.    20.     0.    10.     2.     0.15],"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+00   2.00000000e+00  -9.73135000e-35]",-9.731349999999999409469407114016592587090832445132552785586016523625156172398637448200703521650201111015121568925678730010986328125E-35,1.8,-43.6895,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   5.00000000e+00   2.00000000e+00  -9.73135000e-35]",16
16,37.025,30.360499999999995,-2,10.0,44.43,4,-0.150000,-5.55112E-18,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   1.50000000e+01   2.00000000e+00  -5.55112000e-18]","[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   1.50000000e+01   2.00000000e+00  -5.55112000e-18]",[ 44.43  10.     6.    20.     0.    10.     2.     0.15],0.1499999999999999944488848768742172978818416595458984375,-1.8,-30.360499999999995,[ 44.43  10.     6.    20.     0.    10.     2.     0.15],17
17,37.025,43.6895,2,10.0,44.43,4,0.150000,0.150000,[ 44.43  10.     6.    20.     0.    20.     2.     0.15],[ 44.43  10.     6.    20.     0.    20.     2.     0.15],"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   1.50000000e+01   2.00000000e+00  -5.55112000e-18]",-5.55111999999999993349990992608724725649635726312607596211190497115239850245416164398193359375E-18,1.8,-43.6895,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   1.50000000e+01   2.00000000e+00  -5.55112000e-18]",18
18,37.025,30.360499999999995,-2,10.0,44.43,4,-0.150000,-5.55112E-18,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   2.50000000e+01   2.00000000e+00  -5.55112000e-18]","[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   2.50000000e+01   2.00000000e+00  -5.55112000e-18]",[ 44.43  10.     6.    20.     0.    20.     2.     0.15],0.1499999999999999944488848768742172978818416595458984375,-1.8,-30.360499999999995,[ 44.43  10.     6.    20.     0.    20.     2.     0.15],19
19,37.025,37.025,-0.930456622542128020114660102990455925464630126953125,10.0,44.43,4,4.99601E-18,-5.55112E-19,"[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.00000000e+01   2.00000000e+00  -5.55112000e-19]","[  4.24300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   3.00000000e+01   2.00000000e+00  -5.55112000e-19]","[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   2.50000000e+01   2.00000000e+00  -5.55112000e-18]",-5.55111999999999993349990992608724725649635726312607596211190497115239850245416164398193359375E-18,5.99521e-17,-37.025,"[  4.44300000e+01   1.00000000e+01   6.00000000e+00   2.00000000e+01
   0.00000000e+00   2.50000000e+01   2.00000000e+00  -5.55112000e-18]",20
