,BAU_cost,RL_cost,action,electricity_demand,electricity_price,episode,net_stored,new_charge,next_observation,next_state,observation,old_charge,rate,reward,state,steps
14,59.20000000000001,69.85600000000001,2,10.0,71.04,4,0.150000,2.25000,[ 71.04  10.    12.    17.    11.    55.     1.     2.25],[ 71.04  10.    12.    17.    11.    55.     1.     2.25],[ 71.04  10.    12.    17.    11.    50.     1.     2.1 ],2.100000000000000088817841970012523233890533447265625,1.8,-69.85600000000001,[ 71.04  10.    12.    17.    11.    50.     1.     2.1 ],15
15,59.20000000000001,69.85600000000001,2,10.0,71.04,4,0.15000,2.40000,[ 70.8  10.   12.   17.   12.    0.    1.    2.4],[ 70.8  10.   12.   17.   12.    0.    1.    2.4],[ 71.04  10.    12.    17.    11.    55.     1.     2.25],2.25,1.8,-69.85600000000001,[ 71.04  10.    12.    17.    11.    55.     1.     2.25],16
16,59.0,69.62,2,10.0,70.8,4,0.150000,2.55000,[ 70.8   10.    12.    17.    12.     5.     1.     2.55],[ 70.8   10.    12.    17.    12.     5.     1.     2.55],[ 70.8  10.   12.   17.   12.    0.    1.    2.4],2.399999999999999911182158029987476766109466552734375,1.8,-69.62,[ 70.8  10.   12.   17.   12.    0.    1.    2.4],17
17,59.0,69.62,2,10.0,70.8,4,0.150000,2.70000,[ 70.8  10.   12.   17.   12.   10.    1.    2.7],[ 70.8  10.   12.   17.   12.   10.    1.    2.7],[ 70.8   10.    12.    17.    12.     5.     1.     2.55],2.54999999999999982236431605997495353221893310546875,1.8,-69.62,[ 70.8   10.    12.    17.    12.     5.     1.     2.55],18
18,59.0,69.62,2,10.0,70.8,4,0.150000,2.85000,[ 70.8   10.    12.    17.    12.    15.     1.     2.85],[ 70.8   10.    12.    17.    12.    15.     1.     2.85],[ 70.8  10.   12.   17.   12.   10.    1.    2.7],2.70000000000000017763568394002504646778106689453125,1.8,-69.62,[ 70.8  10.   12.   17.   12.   10.    1.    2.7],19
19,59.0,69.62,2,10.0,70.8,4,0.150000,3.00000,[ 70.8  10.   12.   17.   12.   20.    1.    3. ],[ 70.8  10.   12.   17.   12.   20.    1.    3. ],[ 70.8   10.    12.    17.    12.    15.     1.     2.85],2.850000000000000088817841970012523233890533447265625,1.8,-69.62,[ 70.8   10.    12.    17.    12.    15.     1.     2.85],20
20,59.0,69.62,2,10.0,70.8,4,0.15000,3.15000,[ 70.8   10.    12.    17.    12.    25.     1.     3.15],[ 70.8   10.    12.    17.    12.    25.     1.     3.15],[ 70.8  10.   12.   17.   12.   20.    1.    3. ],3,1.8,-69.62,[ 70.8  10.   12.   17.   12.   20.    1.    3. ],21
21,59.0,69.62,2,10.0,70.8,4,0.150000,3.30000,[ 79.13  10.    12.    17.    12.    30.     1.     3.3 ],[ 79.13  10.    12.    17.    12.    30.     1.     3.3 ],[ 70.8   10.    12.    17.    12.    25.     1.     3.15],3.149999999999999911182158029987476766109466552734375,1.8,-69.62,[ 70.8   10.    12.    17.    12.    25.     1.     3.15],22
22,65.94166666666666,77.81116666666667,2,10.0,79.13,4,0.150000,3.45000,[ 79.13  10.    12.    17.    12.    35.     1.     3.45],[ 79.13  10.    12.    17.    12.    35.     1.     3.45],[ 79.13  10.    12.    17.    12.    30.     1.     3.3 ],3.29999999999999982236431605997495353221893310546875,1.8,-77.81116666666667,[ 79.13  10.    12.    17.    12.    30.     1.     3.3 ],23
23,65.94166666666666,77.81116666666667,2,10.0,79.13,4,0.150000,3.60000,[ 79.13  10.    12.    17.    12.    40.     1.     3.6 ],[ 79.13  10.    12.    17.    12.    40.     1.     3.6 ],[ 79.13  10.    12.    17.    12.    35.     1.     3.45],3.45000000000000017763568394002504646778106689453125,1.8,-77.81116666666667,[ 79.13  10.    12.    17.    12.    35.     1.     3.45],24
24,65.94166666666666,77.81116666666667,2,10.0,79.13,4,0.150000,3.75000,[ 79.13  10.    12.    17.    12.    45.     1.     3.75],[ 79.13  10.    12.    17.    12.    45.     1.     3.75],[ 79.13  10.    12.    17.    12.    40.     1.     3.6 ],3.600000000000000088817841970012523233890533447265625,1.8,-77.81116666666667,[ 79.13  10.    12.    17.    12.    40.     1.     3.6 ],25
25,65.94166666666666,77.81116666666667,2,10.0,79.13,4,0.15000,3.90000,[ 79.13  10.    12.    17.    12.    50.     1.     3.9 ],[ 79.13  10.    12.    17.    12.    50.     1.     3.9 ],[ 79.13  10.    12.    17.    12.    45.     1.     3.75],3.75,1.8,-77.81116666666667,[ 79.13  10.    12.    17.    12.    45.     1.     3.75],26
